order_id,product_id,quantity,unit_price
O000001608,P0057,2,741.32
O000001609,P0081,3,970.59
O000001609,P0104,3,1284.75
O000001609,P0163,3,233.09
O000001610,P0177,1,760.45
O000001610,P0033,1,476.13
O000001610,P0143,1,1078.5
O000001610,P0178,3,228.93
O000001611,P0075,1,240.77
O000001612,P0160,1,3159.95
O000001613,P0211,3,771.56
O000001613,P0056,2,200.3
O000001614,P0161,3,2007.37
O000001615,P0081,1,970.59
O000001615,P0080,2,1165.32
O000001615,P0099,3,387.16
O000001615,P0041,2,704.42
O000001616,P0215,2,453.62
O000001616,P0191,2,248.74
O000001616,P0022,1,1465.58
O000001617,P0200,2,2804.26
O000001617,P0006,1,3249.36
O000001617,P0056,2,200.3
O000001617,P0148,3,674.33
O000001618,P0088,2,1316.83
O000001618,P0082,3,507.24
O000001619,P0242,3,2772.71
O000001619,P0096,3,91.06
O000001620,P0221,1,243.98
O000001620,P0070,2,595.87
O000001620,P0240,3,399.05
O000001620,P0016,2,640.95
O000001621,P0074,2,1218.39
O000001621,P0240,3,399.05
O000001621,P0177,3,760.45
O000001622,P0213,1,324.68
O000001622,P0174,2,7007.31
O000001622,P0204,2,765.68
O000001623,P0108,2,240.39
O000001623,P0158,3,844.46
O000001623,P0057,2,741.32
O000001623,P0058,1,653.68
O000001624,P0113,2,1943.41
O000001624,P0119,3,171.2
O000001624,P0111,3,1653.8
O000001625,P0015,1,545.61
O000001625,P0219,2,863.53
O000001626,P0091,3,729.68
O000001627,P0199,2,3427.05
O000001627,P0077,1,1289.72
O000001628,P0059,3,3044.59
O000001628,P0174,3,7007.31
O000001628,P0149,2,903.97
O000001629,P0012,3,567.02
O000001629,P0247,2,600.94
O000001629,P0098,2,2521.17
O000001630,P0104,3,1284.75
O000001630,P0233,3,422.25
O000001630,P0124,3,2199.67
O000001631,P0177,3,760.45
O000001631,P0013,2,956.63
O000001631,P0170,1,962.11
O000001632,P0111,1,1653.8
O000001632,P0163,2,233.09
O000001632,P0164,1,354.01
O000001633,P0100,2,1753.54
O000001633,P0108,1,240.39
O000001633,P0031,2,239.07
O000001633,P0202,2,2946.54
O000001634,P0081,3,970.59
O000001635,P0182,3,719.4
O000001635,P0004,1,1607.47
O000001635,P0109,3,980.42
O000001635,P0160,2,3159.95
O000001636,P0022,3,1465.58
O000001636,P0081,1,970.59
O000001637,P0082,3,507.24
O000001637,P0192,1,1347.12
O000001638,P0116,1,1041.5
O000001638,P0198,3,1551.7
O000001638,P0211,2,771.56
O000001639,P0059,2,3044.59
O000001639,P0040,1,459.96
O000001640,P0134,2,648.85
O000001640,P0102,2,813.71
O000001640,P0213,3,324.68
O000001640,P0074,2,1218.39
O000001641,P0203,2,100.64
O000001642,P0215,3,453.62
O000001643,P0047,1,354.69
O000001643,P0230,1,880.1
O000001643,P0216,3,402.74
O000001644,P0086,2,585.2
O000001644,P0136,3,73.57
O000001644,P0095,1,291.12
O000001645,P0160,1,3159.95
O000001645,P0053,3,9080.08
O000001645,P0083,3,1021.81
O000001646,P0125,3,3770.26
O000001647,P0061,2,919.94
O000001647,P0092,1,177.89
O000001648,P0009,1,2162.5
O000001648,P0030,3,1066.38
O000001648,P0047,1,354.69
O000001648,P0079,1,1858.97
O000001649,P0219,3,863.53
O000001650,P0220,1,1745.88
O000001650,P0040,3,459.96
O000001650,P0219,1,863.53
O000001651,P0156,3,120.71
O000001651,P0205,2,1049.59
O000001651,P0208,2,921.83
O000001651,P0062,2,6655.67
O000001652,P0076,3,1501.41
O000001652,P0162,2,4338.8
O000001653,P0257,3,589.97
O000001653,P0115,3,1051.96
O000001654,P0085,1,10319.1
O000001655,P0015,3,545.61
O000001655,P0137,2,148.29
O000001655,P0148,1,674.33
O000001656,P0229,2,616.91
O000001656,P0071,2,244.82
O000001657,P0047,2,354.69
O000001658,P0105,1,5475.98
O000001658,P0128,1,3339.89
O000001658,P0242,3,2772.71
O000001659,P0049,2,158.35
O000001660,P0193,1,576.46
O000001660,P0235,1,1511.47
O000001660,P0034,3,677.28
O000001660,P0215,2,453.62
O000001661,P0185,1,634.09
O000001661,P0251,2,145.62
O000001661,P0210,2,3531.38
O000001661,P0135,2,1234.43
O000001662,P0131,1,2208.18
O000001662,P0200,2,2804.26
O000001662,P0023,3,180.37
O000001662,P0231,3,305.73
O000001663,P0158,1,844.46
O000001663,P0097,2,219.95
O000001663,P0188,3,630.05
O000001663,P0079,2,1858.97
O000001664,P0012,2,567.02
O000001664,P0037,3,6463.97
O000001664,P0204,2,765.68
O000001664,P0136,3,73.57
O000001665,P0256,2,2055.29
O000001665,P0081,1,970.59
O000001666,P0257,1,589.97
O000001666,P0248,1,617.61
O000001666,P0034,2,677.28
O000001667,P0104,3,1284.75
O000001667,P0215,2,453.62
O000001667,P0154,3,669.33
O000001667,P0125,2,3770.26
O000001668,P0259,3,5328.55
O000001668,P0144,1,545.07
O000001668,P0104,1,1284.75
O000001669,P0246,3,919.05
O000001669,P0065,1,2081.69
O000001670,P0057,2,741.32
O000001670,P0247,1,600.94
O000001671,P0223,1,1924.97
O000001672,P0185,1,634.09
O000001672,P0067,1,204.08
O000001672,P0037,2,6463.97
O000001673,P0044,3,167.77
O000001673,P0135,2,1234.43
O000001673,P0157,1,560.9
O000001673,P0096,2,91.06
O000001674,P0134,3,648.85
O000001674,P0029,2,251.38
O000001675,P0103,2,307.09
O000001676,P0232,1,216.83
O000001676,P0258,1,590.38
O000001676,P0152,2,105.95
O000001676,P0215,1,453.62
O000001677,P0191,2,248.74
O000001677,P0155,3,229.8
O000001677,P0253,3,719.13
O000001677,P0017,1,361.9
O000001678,P0204,3,765.68
O000001678,P0049,2,158.35
O000001678,P0026,1,3039.38
O000001678,P0254,1,275.2
O000001679,P0183,2,229.0
O000001679,P0033,2,476.13
O000001679,P0130,2,800.0
O000001680,P0008,3,635.96
O000001681,P0062,1,6655.67
O000001681,P0030,3,1066.38
O000001681,P0014,2,1226.26
O000001682,P0219,1,863.53
O000001682,P0045,2,853.56
O000001683,P0027,1,662.73
O000001683,P0105,1,5475.98
O000001683,P0099,2,387.16
O000001683,P0211,3,771.56
O000001684,P0009,3,2162.5
O000001684,P0251,3,145.62
O000001684,P0257,1,589.97
O000001685,P0121,2,85.69
O000001685,P0189,2,2283.82
O000001685,P0001,3,943.15
O000001685,P0019,3,1026.16
O000001686,P0177,2,760.45
O000001686,P0050,1,1000.58
O000001686,P0257,1,589.97
O000001687,P0073,3,6894.23
O000001688,P0183,3,229.0
O000001688,P0225,1,908.27
O000001688,P0047,2,354.69
O000001688,P0217,3,1400.56
O000001689,P0219,3,863.53
O000001690,P0148,2,674.33
O000001690,P0128,1,3339.89
O000001691,P0162,3,4338.8
O000001691,P0213,3,324.68
O000001691,P0004,2,1607.47
O000001692,P0179,2,433.89
O000001693,P0106,2,97.4
O000001694,P0127,3,626.72
O000001694,P0242,3,2772.71
O000001694,P0131,1,2208.18
O000001695,P0221,1,243.98
O000001695,P0072,3,620.23
O000001696,P0052,1,111.31
O000001696,P0101,2,792.34
O000001696,P0114,1,1741.51
O000001696,P0209,2,1939.07
O000001697,P0210,1,3531.38
O000001697,P0182,3,719.4
O000001697,P0115,1,1051.96
O000001697,P0166,3,189.39
O000001698,P0247,2,600.94
O000001698,P0036,1,7403.67
O000001698,P0252,1,670.64
O000001698,P0218,2,338.72
O000001699,P0171,2,173.11
O000001699,P0112,2,504.01
O000001700,P0173,1,978.54
O000001701,P0181,2,586.45
O000001702,P0208,3,921.83
O000001703,P0068,3,416.34
O000001703,P0023,1,180.37
O000001703,P0230,2,880.1
O000001703,P0133,1,229.05
O000001704,P0219,2,863.53
O000001705,P0232,3,216.83
O000001705,P0094,1,97.56
O000001705,P0037,3,6463.97
O000001705,P0006,3,3249.36
O000001706,P0033,1,476.13
O000001706,P0071,3,244.82
O000001706,P0056,2,200.3
O000001706,P0079,2,1858.97
O000001707,P0175,1,112.35
O000001708,P0136,3,73.57
O000001708,P0104,1,1284.75
O000001708,P0178,2,228.93
O000001708,P0138,1,825.36
O000001709,P0087,2,334.17
O000001709,P0238,3,4197.54
O000001710,P0230,1,880.1
O000001710,P0108,3,240.39
O000001711,P0246,2,919.05
O000001711,P0036,1,7403.67
O000001711,P0187,2,2001.2
O000001711,P0090,1,1902.53
O000001712,P0087,1,334.17
O000001713,P0050,2,1000.58
O000001713,P0188,1,630.05
O000001713,P0078,2,890.51
O000001713,P0035,3,892.12
O000001714,P0201,1,770.58
O000001714,P0186,3,172.55
O000001714,P0229,3,616.91
O000001714,P0220,3,1745.88
O000001715,P0012,2,567.02
O000001716,P0240,1,399.05
O000001717,P0023,3,180.37
O000001717,P0019,2,1026.16
O000001717,P0062,2,6655.67
O000001717,P0026,3,3039.38
O000001718,P0231,3,305.73
O000001718,P0138,1,825.36
O000001718,P0196,1,1312.15
O000001718,P0161,3,2007.37
O000001719,P0173,3,978.54
O000001719,P0035,3,892.12
O000001720,P0035,1,892.12
O000001721,P0101,3,792.34
O000001721,P0032,2,813.55
O000001722,P0120,3,651.07
O000001722,P0077,3,1289.72
O000001722,P0208,3,921.83
O000001722,P0054,3,597.64
O000001723,P0007,2,284.57
O000001723,P0194,3,5639.7
O000001724,P0114,2,1741.51
O000001724,P0026,3,3039.38
O000001724,P0189,1,2283.82
O000001724,P0059,2,3044.59
O000001725,P0099,3,387.16
O000001726,P0239,3,1724.05
O000001726,P0236,3,2584.97
O000001726,P0152,3,105.95
O000001726,P0058,1,653.68
O000001727,P0203,1,100.64
O000001727,P0041,2,704.42
O000001727,P0091,1,729.68
O000001727,P0241,2,321.57
O000001728,P0172,2,174.46
O000001728,P0160,2,3159.95
O000001728,P0028,2,365.49
O000001729,P0067,1,204.08
O000001729,P0040,2,459.96
O000001729,P0197,2,1000.71
O000001730,P0121,3,85.69
O000001730,P0120,1,651.07
O000001731,P0207,1,1487.4
O000001731,P0051,1,226.69
O000001731,P0018,2,955.65
O000001732,P0241,1,321.57
O000001732,P0248,1,617.61
O000001732,P0227,2,143.83
O000001732,P0122,2,932.72
O000001733,P0011,2,3183.21
O000001733,P0019,3,1026.16
O000001733,P0239,2,1724.05
O000001734,P0104,1,1284.75
O000001734,P0235,1,1511.47
O000001735,P0093,2,1247.52
O000001735,P0240,1,399.05
O000001735,P0039,1,1408.29
O000001736,P0060,2,559.15
O000001736,P0005,1,398.24
O000001736,P0091,3,729.68
O000001737,P0222,1,179.33
O000001738,P0067,1,204.08
O000001738,P0131,3,2208.18
O000001739,P0233,2,422.25
O000001740,P0162,3,4338.8
O000001741,P0018,3,955.65
O000001742,P0116,1,1041.5
O000001742,P0165,1,120.17
O000001742,P0185,2,634.09
O000001742,P0095,2,291.12
O000001743,P0128,2,3339.89
O000001743,P0243,2,595.56
O000001743,P0094,3,97.56
O000001743,P0244,1,1255.6
O000001744,P0135,2,1234.43
O000001745,P0207,2,1487.4
O000001745,P0200,3,2804.26
O000001746,P0195,2,711.58
O000001746,P0012,2,567.02
O000001746,P0175,1,112.35
O000001747,P0163,3,233.09
O000001747,P0223,1,1924.97
O000001747,P0116,2,1041.5
O000001747,P0003,1,719.42
O000001748,P0103,1,307.09
O000001748,P0217,1,1400.56
O000001748,P0232,2,216.83
O000001748,P0175,3,112.35
O000001749,P0164,2,354.01
O000001749,P0107,3,654.89
O000001749,P0237,3,405.01
O000001749,P0144,2,545.07
O000001750,P0113,1,1943.41
O000001750,P0024,2,704.04
O000001751,P0088,3,1316.83
O000001751,P0218,3,338.72
O000001751,P0147,2,1813.55
O000001751,P0198,1,1551.7
O000001752,P0227,3,143.83
O000001752,P0126,2,397.21
O000001753,P0243,2,595.56
O000001754,P0121,3,85.69
O000001754,P0160,3,3159.95
O000001755,P0025,1,1613.81
O000001755,P0093,2,1247.52
O000001755,P0178,1,228.93
O000001756,P0172,1,174.46
O000001756,P0112,1,504.01
O000001757,P0005,2,398.24
O000001757,P0010,1,559.04
O000001757,P0095,1,291.12
O000001758,P0139,2,274.85
O000001758,P0163,3,233.09
O000001758,P0065,1,2081.69
O000001758,P0028,2,365.49
O000001759,P0002,2,928.04
O000001759,P0104,3,1284.75
O000001759,P0025,1,1613.81
O000001760,P0101,3,792.34
O000001761,P0164,2,354.01
O000001762,P0008,3,635.96
O000001762,P0100,1,1753.54
O000001762,P0163,1,233.09
O000001763,P0131,1,2208.18
O000001763,P0190,2,218.32
O000001763,P0138,1,825.36
O000001764,P0154,1,669.33
O000001764,P0179,2,433.89
O000001764,P0189,3,2283.82
O000001765,P0131,2,2208.18
O000001765,P0137,1,148.29
O000001766,P0152,3,105.95
O000001767,P0080,3,1165.32
O000001767,P0089,1,141.21
O000001768,P0078,1,890.51
O000001768,P0144,2,545.07
O000001768,P0018,1,955.65
O000001769,P0015,2,545.61
O000001769,P0072,1,620.23
O000001770,P0181,2,586.45
O000001770,P0119,1,171.2
O000001770,P0070,1,595.87
O000001771,P0006,3,3249.36
O000001771,P0256,3,2055.29
O000001772,P0028,3,365.49
O000001772,P0033,2,476.13
O000001772,P0142,1,1601.54
O000001772,P0239,2,1724.05
O000001773,P0233,1,422.25
O000001773,P0050,1,1000.58
O000001774,P0007,3,284.57
O000001774,P0157,2,560.9
O000001774,P0058,1,653.68
O000001774,P0091,1,729.68
O000001775,P0032,3,813.55
O000001776,P0197,3,1000.71
O000001776,P0062,2,6655.67
O000001777,P0176,2,4160.75
O000001777,P0183,3,229.0
O000001777,P0008,2,635.96
O000001778,P0055,1,3116.86
O000001778,P0068,1,416.34
O000001778,P0250,2,800.77
O000001778,P0065,3,2081.69
O000001779,P0048,1,1740.36
O000001779,P0124,1,2199.67
O000001779,P0012,3,567.02
O000001779,P0096,1,91.06
O000001780,P0197,3,1000.71
O000001780,P0205,2,1049.59
O000001780,P0039,1,1408.29
O000001780,P0011,1,3183.21
O000001781,P0202,3,2946.54
O000001782,P0210,2,3531.38
O000001782,P0118,2,710.39
O000001782,P0060,2,559.15
O000001782,P0214,3,2929.15
O000001783,P0103,3,307.09
O000001783,P0092,1,177.89
O000001784,P0111,2,1653.8
O000001784,P0097,1,219.95
O000001784,P0106,3,97.4
O000001784,P0034,2,677.28
O000001785,P0043,3,727.81
O000001785,P0079,3,1858.97
O000001785,P0030,1,1066.38
O000001785,P0028,2,365.49
O000001786,P0127,1,626.72
O000001787,P0085,1,10319.1
O000001788,P0230,3,880.1
O000001788,P0184,1,906.37
O000001788,P0240,2,399.05
O000001789,P0164,2,354.01
O000001789,P0150,3,438.66
O000001789,P0003,1,719.42
O000001789,P0097,2,219.95
O000001790,P0046,2,1438.94
O000001790,P0077,1,1289.72
O000001790,P0214,3,2929.15
O000001791,P0234,2,1499.41
O000001791,P0121,3,85.69
O000001792,P0066,2,429.67
O000001792,P0054,3,597.64
O000001792,P0234,3,1499.41
O000001792,P0133,2,229.05
O000001793,P0067,2,204.08
O000001794,P0033,2,476.13
O000001794,P0152,1,105.95
O000001795,P0064,2,855.65
O000001795,P0159,1,1103.2
O000001796,P0237,2,405.01
O000001797,P0172,2,174.46
O000001797,P0004,1,1607.47
O000001797,P0091,1,729.68
O000001798,P0221,2,243.98
O000001799,P0222,3,179.33
O000001799,P0233,3,422.25
O000001799,P0173,3,978.54
O000001800,P0079,2,1858.97
O000001800,P0101,2,792.34
O000001801,P0129,2,1128.49
O000001801,P0249,1,2110.11
O000001801,P0232,3,216.83
O000001802,P0008,3,635.96
O000001802,P0005,1,398.24
O000001802,P0084,1,913.73
O000001802,P0104,1,1284.75
O000001803,P0230,2,880.1
O000001803,P0154,2,669.33
O000001804,P0032,3,813.55
O000001804,P0185,1,634.09
O000001805,P0251,2,145.62
O000001805,P0128,2,3339.89
O000001805,P0086,2,585.2
O000001805,P0034,3,677.28
O000001806,P0136,2,73.57
O000001806,P0126,2,397.21
O000001806,P0078,1,890.51
O000001807,P0109,1,980.42
O000001807,P0194,2,5639.7
O000001808,P0143,2,1078.5
O000001808,P0128,1,3339.89
O000001809,P0212,2,1458.07
O000001809,P0054,3,597.64
O000001809,P0010,1,559.04
O000001810,P0231,2,305.73
O000001810,P0097,1,219.95
O000001810,P0107,1,654.89
O000001811,P0038,3,376.7
O000001811,P0078,3,890.51
O000001811,P0042,3,2742.72
O000001811,P0077,3,1289.72
O000001812,P0079,3,1858.97
O000001812,P0229,2,616.91
O000001813,P0247,2,600.94
O000001813,P0202,2,2946.54
O000001813,P0198,3,1551.7
O000001813,P0033,2,476.13
O000001814,P0127,2,626.72
O000001814,P0152,1,105.95
O000001814,P0026,1,3039.38
O000001814,P0045,2,853.56
O000001815,P0118,2,710.39
O000001815,P0045,1,853.56
O000001815,P0047,1,354.69
O000001816,P0244,1,1255.6
O000001816,P0177,3,760.45
O000001817,P0076,3,1501.41
O000001817,P0167,1,569.78
O000001818,P0212,1,1458.07
O000001819,P0223,3,1924.97
O000001819,P0127,3,626.72
O000001820,P0134,2,648.85
O000001820,P0157,2,560.9
O000001820,P0243,1,595.56
O000001820,P0041,1,704.42
O000001821,P0169,3,1165.5
O000001821,P0115,2,1051.96
O000001822,P0136,1,73.57
O000001822,P0140,1,4338.01
O000001822,P0109,3,980.42
O000001822,P0219,2,863.53
O000001823,P0124,3,2199.67
O000001823,P0247,2,600.94
O000001823,P0064,2,855.65
O000001824,P0059,1,3044.59
O000001824,P0140,1,4338.01
O000001824,P0055,1,3116.86
O000001824,P0052,3,111.31
O000001825,P0046,3,1438.94
O000001825,P0142,1,1601.54
O000001825,P0196,3,1312.15
O000001825,P0181,3,586.45
O000001826,P0025,2,1613.81
O000001827,P0127,2,626.72
O000001827,P0030,2,1066.38
O000001827,P0229,2,616.91
O000001828,P0181,3,586.45
O000001828,P0062,3,6655.67
O000001829,P0114,3,1741.51
O000001829,P0246,2,919.05
O000001830,P0211,1,771.56
O000001830,P0204,1,765.68
O000001831,P0235,1,1511.47
O000001832,P0023,2,180.37
O000001832,P0047,2,354.69
O000001832,P0155,3,229.8
O000001832,P0170,3,962.11
O000001833,P0100,1,1753.54
O000001833,P0066,3,429.67
O000001833,P0258,1,590.38
O000001834,P0142,3,1601.54
O000001835,P0153,2,293.43
O000001836,P0230,1,880.1
O000001837,P0164,1,354.01
O000001838,P0245,1,198.62
O000001838,P0001,2,943.15
O000001838,P0224,3,2831.87
O000001838,P0154,3,669.33
O000001839,P0234,3,1499.41
O000001840,P0183,2,229.0
O000001840,P0240,2,399.05
O000001841,P0119,1,171.2
O000001841,P0019,2,1026.16
O000001841,P0078,1,890.51
O000001842,P0025,1,1613.81
O000001842,P0112,1,504.01
O000001842,P0051,2,226.69
O000001843,P0065,2,2081.69
O000001843,P0103,3,307.09
O000001844,P0188,3,630.05
O000001844,P0020,1,482.13
O000001844,P0246,1,919.05
O000001844,P0015,1,545.61
O000001845,P0138,1,825.36
O000001845,P0028,2,365.49
O000001845,P0082,2,507.24
O000001845,P0208,1,921.83
O000001846,P0052,1,111.31
O000001846,P0204,2,765.68
O000001846,P0214,3,2929.15
O000001846,P0093,1,1247.52
O000001847,P0039,1,1408.29
O000001847,P0209,1,1939.07
O000001848,P0009,3,2162.5
O000001848,P0043,3,727.81
O000001848,P0053,3,9080.08
O000001848,P0100,2,1753.54
O000001849,P0056,3,200.3
O000001850,P0019,3,1026.16
O000001850,P0061,2,919.94
O000001851,P0200,3,2804.26
O000001851,P0031,3,239.07
O000001851,P0103,3,307.09
O000001852,P0174,2,7007.31
O000001852,P0259,3,5328.55
O000001853,P0214,3,2929.15
O000001853,P0057,1,741.32
O000001853,P0101,1,792.34
O000001854,P0170,1,962.11
O000001855,P0145,1,1194.24
O000001855,P0004,2,1607.47
O000001856,P0060,1,559.15
O000001856,P0222,1,179.33
O000001856,P0104,1,1284.75
O000001856,P0009,1,2162.5
O000001857,P0106,3,97.4
O000001858,P0069,2,1341.24
O000001859,P0237,1,405.01
O000001860,P0052,3,111.31
O000001860,P0010,1,559.04
O000001861,P0137,1,148.29
O000001861,P0136,2,73.57
O000001861,P0093,3,1247.52
O000001861,P0077,1,1289.72
O000001862,P0209,2,1939.07
O000001862,P0066,3,429.67
O000001862,P0196,1,1312.15
O000001863,P0245,1,198.62
O000001863,P0246,3,919.05
O000001863,P0060,2,559.15
O000001864,P0083,1,1021.81
O000001865,P0010,3,559.04
O000001865,P0216,2,402.74
O000001865,P0187,2,2001.2
O000001865,P0003,2,719.42
O000001866,P0005,1,398.24
O000001866,P0047,3,354.69
O000001866,P0098,2,2521.17
O000001867,P0143,1,1078.5
O000001868,P0232,3,216.83
O000001868,P0002,3,928.04
O000001869,P0098,3,2521.17
O000001870,P0091,3,729.68
O000001870,P0078,3,890.51
O000001871,P0116,3,1041.5
O000001872,P0223,24,1924.97
O000001872,P0240,1,399.05
O000001872,P0170,2,962.11
O000001873,P0091,3,729.68
O000001873,P0229,3,616.91
O000001874,P0119,3,171.2
O000001874,P0215,3,453.62
O000001874,P0005,2,398.24
O000001875,P0061,2,919.94
O000001875,P0241,2,321.57
O000001876,P0126,3,397.21
O000001877,P0215,3,453.62
O000001877,P0234,2,1499.41
O000001877,P0005,1,398.24
O000001877,P0142,3,1601.54
O000001878,P0039,1,1408.29
O000001878,P0105,3,5475.98
O000001878,P0076,2,1501.41
O000001878,P0213,3,324.68
O000001879,P0204,3,765.68
O000001879,P0133,1,229.05
O000001879,P0171,1,173.11
O000001880,P0005,1,398.24
O000001881,P0142,1,1601.54
O000001881,P0116,3,1041.5
O000001881,P0249,1,2110.11
O000001882,P0007,1,284.57
O000001882,P0234,2,1499.41
O000001883,P0185,3,634.09
O000001883,P0024,1,704.04
O000001883,P0146,3,770.46
O000001883,P0062,3,6655.67
O000001884,P0063,3,208.04
O000001884,P0148,1,674.33
O000001885,P0241,2,321.57
O000001885,P0082,1,507.24
O000001885,P0258,2,590.38
O000001885,P0125,2,3770.26
O000001886,P0243,1,595.56
O000001886,P0091,3,729.68
O000001887,P0082,2,507.24
O000001888,P0250,1,800.77
O000001888,P0057,1,741.32
O000001888,P0039,2,1408.29
O000001889,P0175,1,112.35
O000001889,P0067,3,204.08
O000001890,P0155,3,229.8
O000001890,P0130,1,800.0
O000001890,P0086,2,585.2
O000001890,P0193,2,576.46
O000001891,P0083,3,1021.81
O000001892,P0049,1,158.35
O000001893,P0103,3,307.09
O000001893,P0217,3,1400.56
O000001893,P0101,2,792.34
O000001894,P0030,1,1066.38
O000001894,P0171,3,173.11
O000001895,P0198,2,1551.7
O000001895,P0086,1,585.2
O000001895,P0152,3,105.95
O000001895,P0230,2,880.1
O000001896,P0211,2,771.56
O000001896,P0067,1,204.08
O000001896,P0096,1,91.06
O000001897,P0234,2,1499.41
O000001897,P0144,3,545.07
O000001897,P0161,1,2007.37
O000001898,P0151,1,929.62
O000001898,P0210,3,3531.38
O000001898,P0165,2,120.17
O000001898,P0245,3,198.62
O000001899,P0177,2,760.45
O000001900,P0191,3,248.74
O000001900,P0125,1,3770.26
O000001900,P0248,3,617.61
O000001900,P0161,2,2007.37
O000001901,P0054,1,597.64
O000001901,P0089,1,141.21
O000001901,P0055,2,3116.86
O000001902,P0144,3,545.07
O000001903,P0237,3,405.01
O000001903,P0099,2,387.16
O000001903,P0042,2,2742.72
O000001904,P0092,3,177.89
O000001905,P0182,2,719.4
O000001905,P0207,2,1487.4
O000001905,P0165,2,120.17
O000001906,P0240,3,399.05
O000001906,P0235,3,1511.47
O000001907,P0125,1,3770.26
O000001908,P0170,1,962.11
O000001908,P0034,1,677.28
O000001908,P0236,1,2584.97
O000001908,P0011,2,3183.21
O000001909,P0230,2,880.1
O000001909,P0207,2,1487.4
O000001910,P0212,2,1458.07
O000001910,P0138,2,825.36
O000001911,P0257,3,589.97
O000001911,P0095,2,291.12
O000001912,P0070,1,595.87
O000001912,P0125,1,3770.26
O000001912,P0197,1,1000.71
O000001913,P0062,2,6655.67
O000001913,P0006,3,3249.36
O000001913,P0169,1,1165.5
O000001914,P0135,3,1234.43
O000001914,P0102,2,813.71
O000001914,P0239,2,1724.05
O000001914,P0116,1,1041.5
O000001915,P0093,2,1247.52
O000001916,P0208,2,921.83
O000001917,P0077,1,1289.72
O000001918,P0002,1,928.04
O000001918,P0224,2,2831.87
O000001918,P0239,2,1724.05
O000001918,P0129,1,1128.49
O000001919,P0037,1,6463.97
O000001919,P0255,3,686.06
O000001919,P0229,3,616.91
O000001919,P0166,3,189.39
O000001920,P0004,3,1607.47
O000001920,P0129,3,1128.49
O000001921,P0187,2,2001.2
O000001921,P0178,3,228.93
O000001921,P0032,3,813.55
O000001922,P0120,2,651.07
O000001922,P0214,1,2929.15
O000001923,P0156,1,120.71
