payment_id,order_id,attempt_no,payment_ts,payment_method,payment_status,failure_reason,amount
PAY000001483,O000001102,3,2025-09-16T01:00:06,Card,SUCCESS,,929.62
PAY000001484,O000001103,1,2025-09-16T06:14:24,UPI,SUCCESS,,2311.74
PAY000001485,O000001104,1,2025-09-16T13:10:40,COD,SUCCESS,,2499.46
PAY000001486,O000001105,1,2025-09-16T15:15:00,Card,SUCCESS,,515.56
PAY000001487,O000001106,1,2025-09-16T20:47:18,COD,SUCCESS,,1428.39
PAY000001488,O000001107,1,2025-09-16T09:50:26,COD,SUCCESS,,9631.99
PAY000001489,O000001108,1,2025-09-16T08:52:29,COD,SUCCESS,,3853.34
PAY000001490,O000001109,1,2025-09-16T04:11:09,COD,SUCCESS,,6447.81
PAY000001491,O000001110,1,2025-09-16T16:16:27,UPI,FAILED,INSUFFICIENT_FUNDS,15048.42
PAY000001492,O000001110,2,2025-09-16T16:17:08,UPI,SUCCESS,,15048.42
PAY000001493,O000001111,1,2025-09-17T16:24:44,COD,SUCCESS,,563.79
PAY000001494,O000001112,1,2025-09-17T14:43:16,Card,FAILED,UPI_PIN_ERROR,1100.05
PAY000001495,O000001112,2,2025-09-17T14:55:03,Card,SUCCESS,,1100.05
PAY000001496,O000001113,1,2025-09-17T13:28:39,NetBanking,SUCCESS,,4824.23
PAY000001497,O000001114,1,2025-09-17T23:09:41,COD,SUCCESS,,22076.99
PAY000001498,O000001115,1,2025-09-17T12:10:15,NetBanking,SUCCESS,,3235.47
PAY000001499,O000001116,1,2025-09-17T20:51:48,Card,SUCCESS,,3076.65
PAY000001500,O000001117,1,2025-09-17T21:08:05,Wallet,FAILED,INSUFFICIENT_FUNDS,24018.46
PAY000001501,O000001117,2,2025-09-17T21:16:35,Wallet,FAILED,CARD_DECLINED,24018.46
PAY000001502,O000001117,3,2025-09-17T21:28:54,Wallet,SUCCESS,,24018.46
PAY000001503,O000001118,1,2025-09-17T21:41:11,UPI,SUCCESS,,1446.39
PAY000001504,O000001119,1,2025-09-17T09:25:17,UPI,SUCCESS,,254.29
PAY000001505,O000001120,1,2025-09-18T22:40:04,Card,FAILED,INSUFFICIENT_FUNDS,2208.18
PAY000001506,O000001120,2,2025-09-18T22:40:31,Card,SUCCESS,,2208.18
PAY000001507,O000001121,1,2025-09-18T04:26:11,UPI,SUCCESS,,1271.92
PAY000001508,O000001122,1,2025-09-18T22:37:39,COD,SUCCESS,,2249.82
PAY000001509,O000001123,1,2025-09-18T22:03:09,Card,FAILED,BANK_TIMEOUT,9264.48
PAY000001510,O000001123,2,2025-09-18T22:00:56,Card,FAILED,BANK_TIMEOUT,9264.48
PAY000001511,O000001123,3,2025-09-18T22:10:53,Card,SUCCESS,,9264.48
PAY000001512,O000001124,1,2025-09-18T05:13:51,Wallet,SUCCESS,,2476.08
PAY000001513,O000001125,1,2025-09-18T14:34:37,Card,SUCCESS,,159.11
PAY000001514,O000001126,1,2025-09-18T07:56:45,Card,SUCCESS,,5545.42
PAY000001515,O000001127,1,2025-09-18T08:03:34,Card,SUCCESS,,9554.06
PAY000001516,O000001128,1,2025-09-18T22:06:54,UPI,FAILED,CARD_DECLINED,7066.65
PAY000001517,O000001128,2,2025-09-18T22:07:12,UPI,SUCCESS,,7066.65
PAY000001518,O000001129,1,2025-09-18T01:38:05,Wallet,SUCCESS,,5025.8
PAY000001519,O000001130,1,2025-09-18T18:18:54,COD,SUCCESS,,2268.63
PAY000001520,O000001131,1,2025-09-18T01:11:07,COD,SUCCESS,,8018.38
PAY000001521,O000001132,1,2025-09-18T07:40:45,NetBanking,SUCCESS,,2941.84
PAY000001522,O000001133,1,2025-09-18T06:21:52,COD,SUCCESS,,4058.67
PAY000001523,O000001134,1,2025-09-18T11:44:47,Wallet,FAILED,UPI_PIN_ERROR,2219.11
PAY000001524,O000001134,2,2025-09-18T11:50:16,Wallet,SUCCESS,,2219.11
PAY000001525,O000001135,1,2025-09-18T17:45:59,UPI,FAILED,CARD_DECLINED,7453.51
PAY000001526,O000001135,2,2025-09-18T17:59:15,UPI,success,,7453.51
PAY000001527,O000001136,1,2025-09-18T19:42:50,Card,FAILED,BANK_TIMEOUT,824.55
PAY000001528,O000001136,2,2025-09-18T19:54:07,Card,SUCCESS,,824.55
PAY000001529,O000001137,1,2025-09-18T00:17:49,UPI,SUCCESS,,4294.3
PAY000001530,O000001138,1,2025-09-18T07:07:53,COD,SUCCESS,,26142.02
PAY000001531,O000001139,1,2025-09-18T21:05:36,UPI,SUCCESS,,6599.01
PAY000001532,O000001140,1,2025-09-18T11:32:37,Card,SUCCESS,,2569.62
PAY000001533,O000001141,1,2025-09-18T04:49:01,Card,SUCCESS,,650.0
PAY000001534,O000001142,1,2025-09-18T13:36:26,Card,SUCCESS,,10330.7
PAY000001535,O000001143,1,2025-09-18T04:54:47,Wallet,SUCCESS,,1281.9
PAY000001536,O000001144,1,2025-09-18T00:53:21,COD,SUCCESS,,1952.08
PAY000001537,O000001145,1,2025-09-18T04:57:51,Card,SUCCESS,,8207.61
PAY000001538,O000001146,1,2025-09-18T22:29:10,Card,SUCCESS,,1931.79
PAY000001539,O000001147,1,2025-09-18T08:28:42,Card,SUCCESS,,16479.83
PAY000001540,O000001148,1,2025-09-18T13:51:03,COD,SUCCESS,,16443.75
PAY000001541,O000001149,1,2025-09-18T22:47:34,UPI,SUCCESS,,1518.97
PAY000001542,O000001150,1,2025-09-18T07:25:35,COD,SUCCESS,,17348.59
PAY000001543,O000001151,1,2025-09-18T13:52:47,Card,SUCCESS,,3502.84
PAY000001544,O000001152,1,2025-09-18T16:58:03,COD,SUCCESS,,1784.24
PAY000001545,O000001153,1,2025-09-18T04:58:42,Card,SUCCESS,,2978.58
PAY000001546,O000001154,1,2025-09-19T21:31:27,Card,FAILED,CARD_DECLINED,6783.06
PAY000001547,O000001154,2,2025-09-19T21:32:00,Card,FAILED,INSUFFICIENT_FUNDS,6783.06
PAY000001548,O000001154,3,2025-09-19T21:43:18,Card,SUCCESS,,6783.06
PAY000001549,O000001155,1,2025-09-19T13:23:48,COD,SUCCESS,,323.04
PAY000001550,O000001156,1,2025-09-19T08:36:39,UPI,SUCCESS,,4921.43
PAY000001551,O000001157,1,2025-09-19T01:12:54,NetBanking,SUCCESS,,456.4
PAY000001552,O000001158,1,2025-09-19T15:09:30,NetBanking,SUCCESS,,26949.63
PAY000001553,O000001159,1,2025-09-19T23:34:03,Card,FAILED,CARD_DECLINED,9586.56
PAY000001554,O000001159,2,2025-09-19T23:31:17,Card,FAILED,BANK_TIMEOUT,9586.56
PAY000001555,O000001159,3,2025-09-19T23:38:40,Card,SUCCESS,,9586.56
PAY000001556,O000001160,1,2025-09-19T10:38:28,UPI,SUCCESS,,505.98
PAY000001557,O000001161,1,2025-09-19T10:04:28,NetBanking,SUCCESS,,14630.73
PAY000001558,O000001162,1,2025-09-19T06:05:03,UPI,SUCCESS,,6679.78
PAY000001559,O000001163,1,2025-09-19T06:20:39,UPI,SUCCESS,,5861.17
PAY000001560,O000001164,1,2025-09-19T02:31:45,COD,SUCCESS,,4156.4
PAY000001561,O000001165,1,2025-09-19T12:06:35,Wallet,SUCCESS,,1977.98
PAY000001562,O000001166,1,2025-09-19T17:34:27,NetBanking,FAILED,INSUFFICIENT_FUNDS,2855.86
PAY000001563,O000001167,1,2025-09-19T21:42:57,Card,SUCCESS,,1243.53
PAY000001564,O000001168,1,2025-09-19T21:51:18,UPI,FAILED,INSUFFICIENT_FUNDS,42583.72
PAY000001565,O000001168,2,2025-09-19T22:05:21,UPI,SUCCESS,,42583.72
PAY000001566,O000001169,1,2025-09-19T15:33:29,UPI,SUCCESS,,11481.69
PAY000001567,O000001170,1,2025-09-19T18:11:42,UPI,SUCCESS,,5634.56
PAY000001568,O000001171,1,2025-09-19T16:29:39,UPI,SUCCESS,,942.54
PAY000001569,O000001172,1,2025-09-19T23:39:12,COD,SUCCESS,,719.13
PAY000001570,O000001173,1,2025-09-19T12:40:48,Card,SUCCESS,,3348.46
PAY000001571,O000001174,1,2025-09-20T22:25:34,Card,SUCCESS,,5374.17
PAY000001572,O000001175,1,2025-09-20T04:37:23,COD,SUCCESS,,3045.86
PAY000001573,O000001176,1,2025-09-20T03:33:59,COD,SUCCESS,,13622.23
PAY000001574,O000001177,1,2025-09-20T17:09:31,Wallet,SUCCESS,,7652.09
PAY000001575,O000001178,1,2025-09-20T01:10:14,Card,FAILED,FRAUD_SUSPECTED,4656.45
PAY000001576,O000001178,2,2025-09-20T01:13:52,Card,SUCCESS,,4656.45
PAY000001577,O000001179,1,2025-09-20T11:45:39,Card,SUCCESS,,7627.05
PAY000001578,O000001180,1,2025-09-20T12:11:15,COD,SUCCESS,,10088.86
PAY000001579,O000001181,1,2025-09-20T14:34:10,COD,SUCCESS,,7791.0
PAY000001580,O000001182,1,2025-09-20T01:21:02,UPI,FAILED,BANK_TIMEOUT,12578.6
PAY000001581,O000001182,2,2025-09-20T01:20:26,UPI,SUCCESS,,12578.6
PAY000001582,O000001183,1,2025-09-20T00:51:48,Card,SUCCESS,,1118.08
PAY000001583,O000001184,1,2025-09-20T17:48:05,Card,SUCCESS,,8216.24
PAY000001584,O000001185,1,2025-09-20T04:28:21,COD,SUCCESS,,9759.91
PAY000001585,O000001186,1,2025-09-20T12:23:12,UPI,FAILED,CARD_DECLINED,11045.57
PAY000001586,O000001186,2,2025-09-20T12:34:50,UPI,SUCCESS,,11045.57
PAY000001587,O000001187,1,2025-09-20T19:57:16,Card,FAILED,CARD_DECLINED,1724.05
PAY000001588,O000001187,2,2025-09-20T20:04:49,Card,SUCCESS,,1724.05
PAY000001589,O000001188,1,2025-09-20T02:07:25,Card,SUCCESS,,2891.87
PAY000001590,O000001189,1,2025-09-20T12:12:54,Wallet,FAILED,INSUFFICIENT_FUNDS,398.88
PAY000001591,O000001189,2,2025-09-20T12:13:01,Wallet,SUCCESS,,398.88
PAY000001592,O000001190,1,2025-09-20T19:01:21,COD,SUCCESS,,2554.51
PAY000001593,O000001191,1,2025-09-20T17:03:02,Card,SUCCESS,,6337.5
PAY000001594,O000001192,1,2025-09-20T14:55:49,Card,SUCCESS,,2643.26
PAY000001595,O000001193,1,2025-09-20T22:10:15,NetBanking,FAILED,CARD_DECLINED,27006.82
PAY000001596,O000001193,2,2025-09-20T22:21:27,NetBanking,SUCCESS,,27006.82
PAY000001597,O000001194,1,2025-09-20T05:20:43,COD,SUCCESS,,10953.66
PAY000001598,O000001195,1,2025-09-21T21:17:16,NetBanking,SUCCESS,,614.18
PAY000001599,O000001196,1,2025-09-21T21:51:21,COD,SUCCESS,,10874.77
PAY000001600,O000001197,1,2025-09-21T07:40:38,Card,SUCCESS,,5811.76
PAY000001601,O000001198,1,2025-09-21T22:25:34,COD,SUCCESS,,2517.65
PAY000001602,O000001199,1,2025-09-21T01:22:09,Card,FAILED,BANK_TIMEOUT,27465.27
PAY000001603,O000001199,2,2025-09-21T01:36:01,Card,SUCCESS,,27465.27
PAY000001604,O000001200,1,2025-09-21T04:40:44,Card,SUCCESS,,8188.15
PAY000001605,O000001201,1,2025-09-21T01:50:10,Wallet,FAILED,UPI_PIN_ERROR,154.04
PAY000001606,O000001201,2,2025-09-21T01:49:59,Wallet,SUCCESS,,154.04
PAY000001607,O000001202,1,2025-09-21T08:08:08,COD,SUCCESS,,3797.2
PAY000001608,O000001203,1,2025-09-21T07:18:36,Card,SUCCESS,,252.95
PAY000001609,O000001204,1,2025-09-21T07:37:35,UPI,SUCCESS,,1441.72
PAY000001610,O000001205,1,2025-09-21T22:01:44,COD,SUCCESS,,9045.03
PAY000001611,O000001206,1,2025-09-21T13:11:31,COD,SUCCESS,,1281.9
PAY000001612,O000001207,1,2025-09-21T11:40:03,Card,SUCCESS,,1854.9
PAY000001613,O000001208,1,2025-09-21T17:24:02,COD,SUCCESS,,9506.75
PAY000001614,O000001209,1,2025-09-21T12:46:45,NetBanking,SUCCESS,,522.44
PAY000001615,O000001210,1,2025-09-21T04:09:37,COD,SUCCESS,,1480.89
PAY000001616,O000001211,1,2025-09-21T13:42:26,Card,SUCCESS,,10045.14
PAY000001617,O000001212,1,2025-09-21T03:23:33,UPI,SUCCESS,,8069.74
PAY000001618,O000001213,1,2025-09-21T07:41:43,COD,SUCCESS,,809.16
PAY000001619,O000001214,1,2025-09-21T09:34:32,Card,SUCCESS,,14505.08
PAY000001620,O000001215,1,2025-09-21T18:22:48,UPI,SUCCESS,,502.63
PAY000001621,O000001216,1,2025-09-21T00:38:22,UPI,FAILED,INSUFFICIENT_FUNDS,574.96
PAY000001622,O000001217,1,2025-09-21T07:35:45,Card,SUCCESS,,10643.57
PAY000001623,O000001218,1,2025-09-21T15:40:38,Wallet,SUCCESS,,1898.39
PAY000001624,O000001219,1,2025-09-21T19:20:32,COD,SUCCESS,,5532.12
PAY000001625,O000001220,1,2025-09-21T16:15:55,Card,SUCCESS,,711.58
PAY000001626,O000001221,1,2025-09-21T13:08:06,COD,SUCCESS,,4437.25
PAY000001627,O000001222,1,2025-09-21T22:05:01,Card,FAILED,CARD_DECLINED,518.8
PAY000001628,O000001222,2,2025-09-21T22:14:04,Card,SUCCESS,,518.8
PAY000001629,O000001223,1,2025-09-21T04:26:57,COD,SUCCESS,,855.65
PAY000001630,O000001224,1,2025-09-21T00:24:16,UPI,FAILED,UPI_PIN_ERROR,1635.21
PAY000001631,O000001224,2,2025-09-21T00:21:34,UPI,FAILED,INSUFFICIENT_FUNDS,1635.21
PAY000001632,O000001224,3,2025-09-21T00:37:37,UPI,SUCCESS,,1635.21
PAY000001633,O000001225,1,2025-09-21T15:07:27,Wallet,SUCCESS,,1408.08
PAY000001634,O000001226,1,2025-09-22T05:59:18,COD,SUCCESS,,25849.86
PAY000001635,O000001227,1,2025-09-22T19:25:01,Card,FAILED,CARD_DECLINED,10540.01
PAY000001636,O000001227,2,2025-09-22T19:26:50,Card,SUCCESS,,10540.01
PAY000001637,O000001228,1,2025-09-22T22:48:17,UPI,FAILED,INSUFFICIENT_FUNDS,12871.24
PAY000001638,O000001228,2,2025-09-22T22:57:38,UPI,SUCCESS,,12871.24
PAY000001639,O000001229,1,2025-09-22T17:36:54,COD,SUCCESS,,7065.35
PAY000001640,O000001230,1,2025-09-22T17:55:58,UPI,SUCCESS,,13528.8
PAY000001641,O000001231,1,2025-09-22T02:54:49,UPI,SUCCESS,,2568.18
PAY000001642,O000001232,1,2025-09-22T17:50:34,UPI,SUCCESS,,3659.67
PAY000001643,O000001233,1,2025-09-22T11:26:09,NetBanking,SUCCESS,,389.89
PAY000001644,O000001234,1,2025-09-22T14:06:00,UPI,SUCCESS,,3557.12
PAY000001645,O000001235,1,2025-09-22T00:20:08,COD,SUCCESS,,24253.43
PAY000001646,O000001236,1,2025-09-22T03:17:13,UPI,FAILED,CARD_DECLINED,6128.41
PAY000001647,O000001236,2,2025-09-22T03:18:08,UPI,FAILED,CARD_DECLINED,6128.41
PAY000001648,O000001236,3,2025-09-22T03:30:41,UPI,SUCCESS,,6128.41
PAY000001649,O000001237,1,2025-09-22T09:22:43,Card,SUCCESS,,970.59
PAY000001650,O000001238,1,2025-09-22T08:40:20,COD,SUCCESS,,19666.53
PAY000001651,O000001239,1,2025-09-22T10:51:24,Card,FAILED,INSUFFICIENT_FUNDS,4184.42
PAY000001652,O000001239,2,2025-09-22T11:01:53,Card,SUCCESS,,4184.42
PAY000001653,O000001240,1,2025-09-22T18:57:11,Card,SUCCESS,,3231.28
PAY000001654,O000001241,1,2025-09-22T00:32:51,UPI,SUCCESS,,4189.79
PAY000001655,O000001242,1,2025-09-23T12:08:29,Card,FAILED,CARD_DECLINED,10775.25
PAY000001656,O000001242,2,2025-09-23T12:08:10,Card,SUCCESS,,10775.25
PAY000001657,O000001243,1,2025-09-23T10:22:18,Card,SUCCESS,,7332.86
PAY000001658,O000001244,1,2025-09-23T05:21:58,Card,SUCCESS,,1942.15
PAY000001659,O000001245,1,2025-09-23T14:50:00,Wallet,SUCCESS,,8847.21
PAY000001660,O000001246,1,2025-09-23T03:07:33,COD,SUCCESS,,479.24
PAY000001661,O000001247,1,2025-09-23T10:53:26,Card,SUCCESS,,4892.57
PAY000001662,O000001248,1,2025-09-23T11:34:12,COD,SUCCESS,,620.58
PAY000001663,O000001249,1,2025-09-23T06:01:45,UPI,SUCCESS,,5428.21
PAY000001664,O000001250,1,2025-09-23T13:23:26,COD,SUCCESS,,7057.14
PAY000001665,O000001251,1,2025-09-23T06:34:42,COD,SUCCESS,,5215.7
PAY000001666,O000001252,1,2025-09-23T08:30:41,UPI,SUCCESS,,5082.43
PAY000001667,O000001253,1,2025-09-23T09:39:53,Card,SUCCESS,,16974.88
PAY000001668,O000001254,1,2025-09-23T17:50:24,UPI,SUCCESS,,956.95
PAY000001669,O000001255,1,2025-09-23T02:42:53,COD,SUCCESS,,1148.52
PAY000001670,O000001256,1,2025-09-23T21:26:34,UPI,SUCCESS,,5179.46
PAY000001671,O000001257,1,2025-09-23T09:22:45,Card,FAILED,CARD_DECLINED,8180.36
PAY000001672,O000001257,2,2025-09-23T09:34:13,Card,SUCCESS,,8180.36
PAY000001673,O000001258,1,2025-09-23T21:00:56,UPI,FAILED,INSUFFICIENT_FUNDS,8343.75
PAY000001674,O000001258,2,2025-09-23T21:05:03,UPI,SUCCESS,,8343.75
PAY000001675,O000001259,1,2025-09-23T22:54:04,Card,SUCCESS,,1062.03
PAY000001676,O000001260,1,2025-09-23T08:53:11,COD,SUCCESS,,2806.33
PAY000001677,O000001261,1,2025-09-24T18:51:19,UPI,SUCCESS,,9362.05
PAY000001678,O000001262,1,2025-09-24T15:06:51,Card,SUCCESS,,8585.28
PAY000001679,O000001263,1,2025-09-24T02:42:10,COD,SUCCESS,,5182.08
PAY000001680,O000001264,1,2025-09-24T19:27:26,COD,SUCCESS,,5882.12
PAY000001681,O000001265,1,2025-09-24T22:26:23,Card,SUCCESS,,10562.16
PAY000001682,O000001266,1,2025-09-24T06:34:49,NetBanking,SUCCESS,,20171.03
PAY000001683,O000001267,1,2025-09-24T02:55:24,UPI,FAILED,CARD_DECLINED,564.93
PAY000001684,O000001267,2,2025-09-24T02:57:33,UPI,FAILED,INSUFFICIENT_FUNDS,564.93
PAY000001685,O000001267,3,2025-09-24T03:06:53,UPI,SUCCESS,,564.93
PAY000001686,O000001268,1,2025-09-24T08:10:19,COD,SUCCESS,,2674.39
PAY000001687,O000001269,1,2025-09-24T15:51:50,COD,SUCCESS,,1876.39
PAY000001688,O000001270,1,2025-09-24T02:03:19,UPI,FAILED,BANK_TIMEOUT,13902.84
PAY000001689,O000001270,2,2025-09-24T02:19:29,UPI,SUCCESS,,13902.84
PAY000001690,O000001271,1,2025-09-24T03:18:10,Card,SUCCESS,,4417.7
PAY000001691,O000001272,1,2025-09-24T23:04:48,COD,SUCCESS,,11628.81
PAY000001692,O000001273,1,2025-09-24T04:29:23,COD,SUCCESS,,10034.7
PAY000001693,O000001274,1,2025-09-24T11:11:01,NetBanking,SUCCESS,,12040.82
PAY000001694,O000001275,1,2025-09-24T14:36:03,UPI,SUCCESS,,2356.77
PAY000001695,O000001276,1,2025-09-24T04:16:37,Card,SUCCESS,,7831.65
PAY000001696,O000001277,1,2025-09-24T10:07:54,COD,SUCCESS,,1289.72
PAY000001697,O000001278,1,2025-09-24T13:49:55,Card,SUCCESS,,5723.19
PAY000001698,O000001279,1,2025-09-24T14:52:40,COD,SUCCESS,,2742.72
PAY000001699,O000001280,1,2025-09-24T05:25:46,Card,SUCCESS,,5162.09
PAY000001700,O000001281,1,2025-09-24T03:16:44,Card,FAILED,INSUFFICIENT_FUNDS,4780.84
PAY000001701,O000001281,2,2025-09-24T03:16:24,Card,FAILED,FRAUD_SUSPECTED,4780.84
PAY000001702,O000001281,3,2025-09-24T03:13:11,Card,FAILED,BANK_TIMEOUT,4780.84
PAY000001703,O000001281,4,2025-09-24T03:16:26,Card,SUCCESS,,4780.84
PAY000001704,O000001282,1,2025-09-24T07:50:19,Wallet,SUCCESS,,4855.96
PAY000001705,O000001283,1,2025-09-24T17:35:09,UPI,SUCCESS,,7566.58
PAY000001706,O000001284,1,2025-09-24T07:56:54,NetBanking,SUCCESS,,7128.62
PAY000001707,O000001285,1,2025-09-24T07:11:37,UPI,SUCCESS,,2808.42
PAY000001708,O000001286,1,2025-09-24T13:22:07,Card,FAILED,CARD_DECLINED,1701.06
PAY000001709,O000001286,2,2025-09-24T13:38:53,Card,SUCCESS,,1701.06
PAY000001710,O000001287,1,2025-09-25T08:01:31,NetBanking,SUCCESS,,16122.37
PAY000001711,O000001288,1,2025-09-25T23:25:26,UPI,FAILED,CARD_DECLINED,4213.73
PAY000001712,O000001288,2,2025-09-25T23:26:46,UPI,FAILED,INSUFFICIENT_FUNDS,4213.73
PAY000001713,O000001288,3,2025-09-25T23:28:02,UPI,FAILED,UPI_PIN_ERROR,4213.73
PAY000001714,O000001288,4,2025-09-25T23:26:04,UPI,FAILED,UPI_PIN_ERROR,4213.73
PAY000001715,O000001288,5,2025-09-25T23:40:22,UPI,SUCCESS,,4213.73
PAY000001716,O000001289,1,2025-09-25T21:15:26,Card,FAILED,FRAUD_SUSPECTED,178.49
PAY000001717,O000001289,2,2025-09-25T21:18:45,Card,SUCCESS,,178.49
PAY000001718,O000001290,1,2025-09-25T11:46:25,UPI,SUCCESS,,2157.0
PAY000001719,O000001291,1,2025-09-25T12:06:00,Card,SUCCESS,,5507.25
PAY000001720,O000001292,1,2025-09-25T04:17:08,COD,SUCCESS,,16129.81
PAY000001721,O000001293,1,2025-09-25T07:17:19,Card,FAILED,INSUFFICIENT_FUNDS,461.11
PAY000001722,O000001293,2,2025-09-25T07:15:04,Card,FAILED,UPI_PIN_ERROR,461.11
PAY000001723,O000001293,3,2025-09-25T07:26:33,Card,SUCCESS,,461.11
PAY000001724,O000001294,1,2025-09-25T18:50:31,NetBanking,SUCCESS,,8781.51
PAY000001725,O000001295,1,2025-09-25T14:56:06,UPI,SUCCESS,,8603.02
PAY000001726,O000001296,1,2025-09-25T23:53:10,Card,SUCCESS,,2400.0
PAY000001727,O000001297,1,2025-09-25T22:28:29,UPI,SUCCESS,,2282.58
PAY000001728,O000001298,1,2025-09-25T23:08:11,COD,SUCCESS,,11124.11
PAY000001729,O000001299,1,2025-09-25T12:24:18,UPI,SUCCESS,,295.51
PAY000001730,O000001300,1,2025-09-25T06:52:18,Card,SUCCESS,,9839.48
PAY000001731,O000001301,1,2025-09-25T14:47:28,NetBanking,FAILED,CARD_DECLINED,1050.18
PAY000001732,O000001301,2,2025-09-25T14:55:00,NetBanking,SUCCESS,,1050.18
PAY000001733,O000001302,1,2025-09-25T06:01:15,UPI,SUCCESS,,2157.39
PAY000001734,O000001303,1,2025-09-25T01:09:18,Card,FAILED,UPI_PIN_ERROR,494.1
PAY000001735,O000001304,1,2025-09-25T01:58:16,COD,SUCCESS,,4053.99
PAY000001736,O000001305,1,2025-09-25T03:06:34,COD,SUCCESS,,1941.9
PAY000001737,O000001306,1,2025-09-25T19:16:47,COD,SUCCESS,,1139.56
PAY000001738,O000001307,1,2025-09-25T14:23:29,NetBanking,SUCCESS,,3383.65
PAY000001739,O000001308,1,2025-09-25T22:02:40,Card,FAILED,BANK_TIMEOUT,3186.78
PAY000001740,O000001308,2,2025-09-25T21:57:15,Card,SUCCESS,,3186.78
PAY000001741,O000001309,1,2025-09-26T00:09:05,Card,SUCCESS,,6642.75
PAY000001742,O000001310,1,2025-09-25T21:07:12,COD,SUCCESS,,3243.58
PAY000001743,O000001311,1,2025-09-25T00:04:45,Card,FAILED,CARD_DECLINED,1933.05
PAY000001744,O000001311,2,2025-09-25T00:16:55,Card,SUCCESS,,1933.05
PAY000001745,O000001312,1,2025-09-25T04:49:39,COD,SUCCESS,,2031.84
PAY000001746,O000001313,1,2025-09-25T08:56:05,UPI,SUCCESS,,13941.79
PAY000001747,O000001314,1,2025-09-26T18:42:56,Card,SUCCESS,,2384.44
PAY000001748,O000001315,1,2025-09-26T05:56:37,COD,SUCCESS,,1900.57
PAY000001749,O000001316,1,2025-09-26T11:16:26,Card,FAILED,BANK_TIMEOUT,545.07
PAY000001750,O000001316,2,2025-09-26T11:24:32,Card,SUCCESS,,545.07
PAY000001751,O000001317,1,2025-09-26T14:55:30,Card,SUCCESS,,3661.63
PAY000001752,O000001318,1,2025-09-26T10:35:46,Card,FAILED,INSUFFICIENT_FUNDS,14872.25
PAY000001753,O000001318,2,2025-09-26T10:44:17,Card,SUCCESS,,14872.25
PAY000001754,O000001319,1,2025-09-26T08:34:55,UPI,FAILED,FRAUD_SUSPECTED,18547.32
PAY000001755,O000001319,2,2025-09-26T08:33:35,UPI,FAILED,FRAUD_SUSPECTED,18547.32
PAY000001756,O000001319,3,2025-09-26T08:45:13,UPI,SUCCESS,,18547.32
PAY000001757,O000001320,1,2025-09-26T10:10:32,UPI,SUCCESS,,15535.8
PAY000001758,O000001321,1,2025-09-26T22:00:26,UPI,FAILED,INSUFFICIENT_FUNDS,5898.18
PAY000001759,O000001321,2,2025-09-26T22:16:06,UPI,SUCCESS,,5898.18
PAY000001760,O000001322,1,2025-09-26T12:37:39,UPI,FAILED,CARD_DECLINED,4175.0
PAY000001761,O000001322,2,2025-09-26T12:44:59,UPI,FAILED,CARD_DECLINED,4175.0
PAY000001762,O000001322,3,2025-09-26T12:43:04,UPI,SUCCESS,,4175.0
PAY000001763,O000001323,1,2025-09-26T18:54:10,Card,SUCCESS,,7181.59
PAY000001764,O000001324,1,2025-09-26T23:37:39,UPI,SUCCESS,,21767.92
PAY000001765,O000001325,1,2025-09-26T22:47:01,UPI,SUCCESS,,880.29
PAY000001766,O000001326,1,2025-09-26T08:20:22,COD,SUCCESS,,4316.82
PAY000001767,O000001327,1,2025-09-26T13:18:43,Card,SUCCESS,,8162.63
PAY000001768,O000001328,1,2025-09-26T13:36:23,COD,SUCCESS,,5390.85
PAY000001769,O000001329,1,2025-09-26T03:57:12,UPI,SUCCESS,,12513.22
PAY000001770,O000001330,1,2025-09-26T15:58:57,UPI,FAILED,FRAUD_SUSPECTED,3047.78
PAY000001771,O000001330,2,2025-09-26T15:59:12,UPI,SUCCESS,,3047.78
PAY000001772,O000001331,1,2025-09-26T08:59:52,COD,SUCCESS,,4094.15
PAY000001773,O000001332,1,2025-09-26T22:35:38,COD,SUCCESS,,3069.16
PAY000001774,O000001333,1,2025-09-26T03:48:50,COD,SUCCESS,,2007.0
PAY000001775,O000001334,1,2025-09-26T23:58:52,UPI,SUCCESS,,515.23
PAY000001776,O000001335,1,2025-09-26T03:39:11,COD,SUCCESS,,3245.14
PAY000001777,O000001336,1,2025-09-26T14:58:47,Card,SUCCESS,,3965.9
PAY000001778,O000001337,1,2025-09-27T23:46:52,Card,FAILED,INSUFFICIENT_FUNDS,31160.64
PAY000001779,O000001337,2,2025-09-27T23:55:17,Card,SUCCESS,,31160.64
PAY000001780,O000001338,1,2025-09-27T12:58:44,COD,SUCCESS,,13436.2
PAY000001781,O000001339,1,2025-09-27T01:21:26,UPI,SUCCESS,,9365.59
PAY000001782,O000001340,1,2025-09-27T01:40:24,UPI,FAILED,UPI_PIN_ERROR,263.76
PAY000001783,O000001340,2,2025-09-27T01:45:47,UPI,SUCCESS,,263.76
PAY000001784,O000001341,1,2025-09-27T03:43:21,Card,SUCCESS,,2955.68
PAY000001785,O000001342,1,2025-09-27T03:42:31,Card,FAILED,INSUFFICIENT_FUNDS,4861.02
PAY000001786,O000001342,2,2025-09-27T03:40:23,Card,FAILED,CARD_DECLINED,4861.02
PAY000001787,O000001342,3,2025-09-27T03:55:59,Card,SUCCESS,,4861.02
