order_id,session_id,user_id,order_ts,channel,device,device_id,ip_hash,shipping_pincode,city_tier,payment_method,coupon_id,gross_amount,discount_amount,shipping_amount,net_amount,promo_flag,order_status
O000001595,S000035931,U002336,2025-10-05T20:03:04,referral,mobile,D014eb6648d,IPa6f35cb0d7,565285,2,COD,,148.29,0.0,69.52,217.81,0,PLACED
O000001596,S000035933,U002246,2025-10-05T04:58:14,organic,mobile,Dd7e03ba495,IP50aaa7f6f5,575842,2,UPI,,9180.18,0.0,0.0,9180.18,0,PLACED
O000001597,S000035965,U000141,2025-10-05T17:28:40,email,web,D34671d31d3,IP84183e3155,575661,2,Card,,4182.06,0.0,0.0,4182.06,0,PLACED
O000001598,S000035987,U000845,2025-10-05T15:07:33,paid_social,mobile,D2a48d66b0f,IPe9780374b8,571541,3,UPI,FLASH40,3249.36,500.0,0.0,2749.36,0,PLACED
O000001599,S000036057,U003011,2025-10-06T21:55:09,referral,web,Db78789e62a,IPd6e88cd9a5,576088,3,Card,,2017.92,0.0,0.0,2017.92,0,PLACED
O000001600,S000036061,U001695,2025-10-06T10:30:14,organic,mobile,D43018ab783,IPd11edcfe60,572398,3,COD,,29351.46,0.0,0.0,29351.46,0,PLACED
O000001601,S000036063,,2025-10-06T14:21:12,email,web,D_G_0d4f74aa91,IP1ac0d5a440,569862,,UPI,,2016.75,0.0,0.0,2016.75,0,PLACED
O000001602,S000036065,U003086,2025-10-06T20:31:46,search,web,D7c578950ae,IP89ec6bd10d,578963,1,Card,GROC10,458.0,45.8,35.05,447.25,0,PLACED
O000001603,S000036088,,2025-10-06T10:38:43,email,web,D_G_ef44bde5f9,IPc8052a583c,568292,,COD,SHIPFREE,2373.31,80.0,0.0,2293.31,0,PLACED
O000001604,S000036108,U000106,2025-10-06T04:21:47,organic,web,D85a258f350,IP744943d181,571631,2,NetBanking,,476.13,0.0,74.6,550.73,0,PLACED
O000001605,S000036122,U001824,2025-10-06T11:57:28,search,mobile,D79ca54d1ce,IP2d3f6593e7,565894,3,Card,,476.13,0.0,85.91,562.04,0,PLACED
O000001606,S000036123,U000231,2025-10-06T12:03:47,organic,web,D6f54ab5925,IP1fb592ed27,565285,3,COD,,201.28,0.0,59.19,260.47,0,PLACED
O000001607,S000036135,U000211,2025-10-06T18:33:35,paid_social,web,D7623ba32fe,IPc589335329,572163,3,Card,CPN014,7013.05,120.0,0.0,6893.05,0,PLACED
O000001608,S000036138,U001412,2025-10-06T12:23:54,search,mobile,D1b0178ae04,IP15e1040794,577626,1,COD,,3447.31,0.0,0.0,3447.31,0,PLACED
O000001609,S000036140,U002559,2025-10-06T07:59:54,search,mobile,D74ca9783eb,IPe6611d2802,568518,2,Card,FLASH40,7465.29,500.0,0.0,6965.29,0,PLACED
O000001610,S000036152,U000100,2025-10-06T00:48:28,referral,mobile,D032fb58e76,IPd73a45e7dc,572495,2,COD,,3001.87,0.0,0.0,3001.87,0,PLACED
O000001611,S000036156,U002873,2025-10-06T04:32:24,paid_social,web,Dd585b42b99,IP319d864846,577899,1,Card,,240.77,0.0,85.85,326.62,0,PLACED
O000001612,S000036162,U000534,2025-10-06T11:39:21,search,mobile,Dc180920bb3,IP3223bb9efe,575699,2,COD,,3159.95,0.0,0.0,3159.95,0,PLACED
O000001613,S000036205,U003018,2025-10-06T09:58:18,search,web,Dfd81ce0c57,IPf1a948e53a,571222,2,COD,,2715.28,0.0,0.0,2715.28,0,PLACED
O000001614,S000036208,U001619,2025-10-06T16:48:09,organic,mobile,D2e5353366f,IP69c900a259,563966,2,Card,CPN014,6022.11,120.0,0.0,5902.11,0,PLACED
O000001615,S000036258,U001196,2025-10-06T09:18:54,search,mobile,D32cb10eece,IP27037a4aed,578896,1,NetBanking,,5871.55,0.0,0.0,5871.55,0,PLACED
O000001616,S000036294,,2025-10-06T07:39:05,search,mobile,D_G_87064cc7a8,IPd54000be8b,562778,,Card,,2870.3,0.0,0.0,2870.3,0,PLACED
O000001617,S000036297,U002522,2025-10-06T06:40:05,paid_social,mobile,D328949d695,IP9c9f899b8d,578418,3,Card,,11281.47,0.0,0.0,11281.47,0,PLACED
O000001618,S000036307,U000053,2025-10-06T03:33:47,email,mobile,Dda9debd456,IP639c3fe44c,574252,2,COD,,4155.38,0.0,0.0,4155.38,0,PLACED
O000001619,S000036359,U001626,2025-10-06T06:54:07,search,web,D33ddf6d744,IPbdd21af0a5,563967,1,Card,CPN014,8591.31,120.0,0.0,8471.31,0,PLACED
O000001620,S000036366,,2025-10-06T08:34:32,organic,web,D_G_a97145cdf3,IP1e94771e49,569862,,COD,,3914.77,0.0,0.0,3914.77,0,PLACED
O000001621,S000036402,U001166,2025-10-06T10:54:31,referral,web,D375d41a12f,IP5e80b618bd,575674,2,Card,,5915.28,0.0,0.0,5915.28,0,PLACED
O000001622,S000036436,U000245,2025-10-06T01:18:47,search,web,Deadd9bda57,IP6b22629048,572901,3,Card,SHIPFREE,15870.66,80.0,0.0,15790.66,0,PLACED
O000001623,S000036461,U001688,2025-10-06T07:09:38,paid_social,web,D23f710f09e,IP7069cafe1d,575842,2,Card,CPN010,5150.48,300.0,0.0,4850.48,0,PLACED
O000001624,S000036480,U000562,2025-10-06T01:16:57,organic,web,Dce60be2c27,IP6061d38f94,575439,3,Card,FLAT150,9361.82,150.0,0.0,9211.82,0,PLACED
O000001625,S000036543,U000567,2025-10-06T23:24:04,organic,web,D3ee6f3bb71,IPb4dcd05e27,563967,2,UPI,,2272.67,0.0,0.0,2272.67,0,PLACED
O000001626,S000036609,U000873,2025-10-07T00:21:12,search,web,D2c70ea870a,IP7d6033928e,577548,1,NetBanking,,2189.04,0.0,0.0,2189.04,0,PLACED
O000001627,S000036657,U002211,2025-10-07T21:22:02,referral,web,D41283ba504,IPe30fc62b37,572398,2,COD,FLAT150,8143.82,150.0,0.0,7993.82,0,PLACED
O000001628,S000036676,U002976,2025-10-07T03:11:55,email,mobile,D0c07bcc5bb,IP7be25571a9,571222,3,Card,,31963.64,0.0,0.0,31963.64,0,PLACED
O000001629,S000036687,U000490,2025-10-07T19:38:12,referral,web,D94dce09b4c,IPcbcb0f8e3f,579260,1,COD,FLASH40,7945.28,500.0,0.0,7445.28,0,PLACED
O000001630,S000036695,U001228,2025-10-07T11:05:30,paid_social,mobile,Dde3d02e2c6,IPadd80f2278,571647,3,Wallet,,11720.01,0.0,0.0,11720.01,0,PLACED
O000001631,S000036706,U002661,2025-10-07T05:38:10,organic,,D947ecb82d1,IPb812fe052b,579236,1,Card,,5156.72,0.0,0.0,5156.72,0,PLACED
O000001632,S000036749,U000379,2025-10-07T19:59:27,organic,mobile,Dab7fdf2346,IP4471c9819e,576334,2,NetBanking,,2473.99,0.0,0.0,2473.99,0,PLACED
O000001633,S000036773,U001410,2025-10-07T14:36:58,paid_social,web,D21dae38ad4,IP503fa01d95,574081,1,COD,,10118.69,0.0,0.0,10118.69,0,PLACED
O000001634,S000036809,U000746,2025-10-07T12:23:39,organic,mobile,Dae2c941acf,IP982f274282,563966,2,UPI,,2911.77,0.0,0.0,2911.77,0,PLACED
O000001635,S000036820,U001904,2025-10-07T23:24:24,search,web,Dca0a151a8e,IPd7fd3043d7,575618,1,UPI,,13026.83,0.0,0.0,13026.83,0,PLACED
O000001636,S000036854,U000979,2025-10-07T01:49:55,search,web,Dd1f90fc408,IPd980cacb9b,577965,1,Card,FLAT150,5367.33,150.0,0.0,5217.33,0,PLACED
O000001637,S000036869,U000310,2025-10-07T14:43:10,search,web,Ddc22e3aada,IP1c28978bcf,,3,COD,CPN008,2868.84,150.0,0.0,2718.84,0,PLACED
O000001638,S000036870,U001831,2025-10-07T00:35:47,paid_social,mobile,Dac47427a41,IP28099d02b3,565894,3,Card,,7239.72,0.0,0.0,7239.72,0,PLACED
O000001639,S000036887,,2025-10-07T09:03:18,organic,web,D_G_2c5cae1618,IP1d95b15b71,565329,,UPI,,6549.14,0.0,0.0,6549.14,0,PLACED
O000001640,S000036909,U000607,2025-10-07T02:45:42,paid_social,web,D79cdca250d,IP1e2bdc0910,572788,2,COD,,6335.94,0.0,0.0,6335.94,0,PLACED
O000001641,S000036975,U000376,2025-10-07T01:50:11,organic,mobile,D17d2e21f77,IP3567f55194,563967,2,NetBanking,,201.28,0.0,89.66,290.94,0,PLACED
O000001642,S000036978,U002397,2025-10-07T14:50:08,organic,web,D72a64e880e,IPd811ab82d6,576074,1,NetBanking,,1360.86,0.0,0.0,1360.86,0,PLACED
O000001643,S000037014,U001067,2025-10-07T00:34:21,email,web,D9896e57763,IP187b743f61,573709,3,UPI,,2443.01,0.0,0.0,2443.01,0,PLACED
O000001644,S000037107,U002026,2025-10-08T08:15:45,paid_social,mobile,Da8bc807f53,IP0af08530b8,565894,2,COD,,1682.23,0.0,0.0,1682.23,0,PLACED
O000001645,S000037121,U001459,2025-10-08T10:00:39,organic,mobile,D085e480c03,IP7eea579c84,577742,3,Card,,33465.62,0.0,0.0,33465.62,0,PLACED
O000001646,S000037126,U002998,2025-10-08T22:43:08,search,web,D22bb25bffb,IP80642373b6,575438,1,COD,,11310.78,0.0,0.0,11310.78,0,PLACED
O000001647,S000037131,U001883,2025-10-08T11:05:20,organic,mobile,Dc8ecdb1d16,IPebb1074134,572276,2,NetBanking,,2017.77,0.0,0.0,2017.77,0,PLACED
O000001648,S000037156,U003127,2025-10-08T13:55:07,paid_social,mobile,D6957c7e30b,IPb1391aea32,575661,2,NetBanking,,7575.3,0.0,0.0,7575.3,0,PLACED
O000001649,S000037178,U002510,2025-10-08T03:06:18,search,web,D41718515bb,IP183e55ca5d,578963,2,COD,,2590.59,0.0,0.0,2590.59,0,PLACED
O000001650,S000037187,U000932,2025-10-08T14:35:38,paid_social,web,D5ecae51d04,IPc26113d84f,579236,2,NetBanking,CPN008,3989.29,150.0,0.0,3839.29,0,PLACED
O000001651,S000037215,U002488,2025-10-08T10:56:05,search,web,D193bc24681,IPa4fb923c5a,575674,3,Card,CPN008,17616.31,150.0,0.0,17466.31,0,PLACED
O000001652,S000037230,U001277,2025-10-08T08:22:04,organic,mobile,D054f9481e5,IP67762ebe0a,569190,2,COD,,13181.83,0.0,0.0,13181.83,0,PLACED
O000001653,S000037231,U003044,2025-10-08T14:55:26,organic,web,Dfd807d1283,IP3c393fe1f4,575661,2,COD,,4925.79,0.0,0.0,4925.79,0,PLACED
O000001654,S000037260,U000302,2025-10-08T10:56:22,search,mobile,D00bae62886,IP5301e9620a,571222,2,UPI,,10319.1,0.0,0.0,10319.1,0,PLACED
O000001655,S000037267,U000285,2025-10-08T10:34:08,organic,web,D68cdf7d061,IPc780b9c531,574252,2,COD,,2607.74,0.0,0.0,2607.74,0,PLACED
O000001656,S000037309,U001798,2025-10-08T10:52:42,email,web,Dc20ef0973a,IPdfa340a10b,575614,2,UPI,,1723.46,0.0,0.0,1723.46,0,PLACED
O000001657,S000037331,U002164,2025-10-08T22:16:28,referral,mobile,D651e81432a,IP5fda75fce5,574360,1,NetBanking,,709.38,0.0,0.0,709.38,0,PLACED
O000001658,S000037342,U001447,2025-10-08T04:58:18,organic,web,D5b90717bb4,IP34629229cb,575618,1,UPI,,17134.0,0.0,0.0,17134.0,0,PLACED
O000001659,S000037383,U002978,2025-10-08T00:36:15,email,web,D1ff17e7876,IP826ad02a72,563966,1,Card,,316.7,0.0,94.85,411.55,0,PLACED
O000001660,S000037446,,2025-10-08T18:21:27,organic,mobile,D_G_6f268ab973,IPc21593c18a,569649,,Card,FLAT150,5027.01,150.0,0.0,4877.01,0,PLACED
O000001661,S000037485,,2025-10-08T14:39:56,search,mobile,D_G_65015bfdd3,IP2b08269058,568870,,COD,,10456.95,0.0,0.0,10456.95,0,PLACED
O000001662,S000037486,U000336,2025-10-08T03:22:12,organic,web,Dd0f177a847,IP351e6f18f1,571631,2,Card,,9275.0,0.0,0.0,9275.0,0,PLACED
O000001663,S000037492,,2025-10-08T05:44:13,paid_social,mobile,D_G_ec91f8d5f2,IP32e165b163,565629,,Card,SHIPFREE,6892.45,80.0,0.0,6812.45,0,PLACED
O000001664,S000037521,U000389,2025-10-08T02:27:39,email,web,Dcd504b2932,IP36da7db17f,565285,1,UPI,,22278.02,0.0,0.0,22278.02,0,PLACED
O000001665,S000037564,U000972,2025-10-08T13:54:58,paid_social,web,D6fad93b4e7,IP5298744667,575614,2,COD,,5081.17,0.0,0.0,5081.17,0,PLACED
O000001666,S000037576,U002996,2025-10-08T02:27:02,search,web,D54a68d6501,IP9553d74396,577742,1,COD,,2562.14,0.0,0.0,2562.14,0,PLACED
O000001667,S000037586,U002399,2025-10-08T02:49:26,organic,web,Dbf5d795989,IP6ded3c8867,575618,2,COD,,14310.0,0.0,0.0,14310.0,0,PLACED
O000001668,S000037667,,2025-10-09T23:38:22,Email,web,D_G_c1fe16425c,IP8474f70922,563145,,COD,,17815.47,0.0,0.0,17815.47,0,PLACED
O000001669,S000037671,U000225,2025-10-09T14:22:15,search,web,D8682eee1a7,IPe6a4618dc9,575139,2,UPI,,4838.84,0.0,0.0,4838.84,0,PLACED
O000001670,S000037708,U000622,2025-10-10T00:06:07,organic,web,D7a41c83e00,IP81eea8eebc,576422,2,Wallet,,2083.58,0.0,0.0,2083.58,0,PLACED
O000001671,S000037741,U000371,2025-10-09T05:02:19,referral,mobile,Df7878bdc1d,IP37b006774a,573828,2,COD,,1924.97,0.0,0.0,1924.97,0,PLACED
O000001672,S000037772,,2025-10-09T09:01:47,search,mobile,D_G_SHARED_04,IPabef46dafa,566793,,Card,,13766.11,0.0,0.0,13766.11,0,PLACED
O000001673,S000037798,U001699,2025-10-09T21:00:47,organic,web,D4c13b381f7,IP65aabe3b0e,574441,1,Card,,3715.19,0.0,0.0,3715.19,0,CANCELLED_PAYMENT_FAILED
O000001674,S000037800,U001257,2025-10-09T09:15:37,paid_social,mobile,D5a4f555e64,IP746d16adf4,565285,2,UPI,,2449.31,0.0,0.0,2449.31,0,PLACED
O000001675,S000037829,U000218,2025-10-09T17:33:32,organic,web,Dd5bb3005fd,IPf872bf77c3,579266,2,NetBanking,SHIPFREE,614.18,80.0,0.0,534.18,0,PLACED
O000001676,S000037951,U001590,2025-10-09T06:07:47,email,web,D6d8fb80636,IP5a264074b7,563967,1,COD,,1472.73,0.0,0.0,1472.73,0,PLACED
O000001677,S000037984,U002068,2025-10-09T03:39:29,email,web,D54e5172d06,IP1e65ca01f6,576334,1,COD,,3706.17,0.0,0.0,3706.17,0,PLACED
O000001678,S000037989,U001618,2025-10-09T18:15:24,organic,mobile,D6a2ec26ad8,IPa8a600a1b3,568375,1,Card,,5928.32,0.0,0.0,5928.32,0,PLACED
O000001679,S000037992,U001096,2025-10-09T19:38:31,search,mobile,D2c82f54533,IPe47af14428,574621,2,UPI,,3010.26,0.0,0.0,3010.26,0,PLACED
O000001680,S000038003,U001104,2025-10-09T03:47:22,email,web,D0fc4563c7d,IP294be06cbf,577934,1,COD,FLAT150,1907.88,150.0,0.0,1757.88,0,PLACED
O000001681,S000038066,U000444,2025-10-09T18:13:09,search,web,D9cc0487b1e,IP87e6445723,577934,3,Card,,12307.33,0.0,0.0,12307.33,0,CANCELLED_PAYMENT_FAILED
O000001682,S000038135,,2025-10-09T13:10:02,organic,mobile,D_G_SHARED_04,IP2fd96bf7fe,568660,,Card,,2570.65,0.0,0.0,2570.65,0,PLACED
O000001683,S000038136,U003018,2025-10-09T03:28:52,organic,web,Dfd81ce0c57,IP5d17aee5f0,571222,2,Wallet,,9227.71,0.0,0.0,9227.71,0,PLACED
O000001684,S000038146,U002235,2025-10-09T09:13:08,search,mobile,D6a93ba5b91,IP13168360a0,578896,1,NetBanking,,7514.33,0.0,0.0,7514.33,0,PLACED
O000001685,S000038217,U001989,2025-10-10T00:17:42,paid_social,mobile,Db0f41dd199,IPa1c09003dd,576074,2,Card,FLAT150,10646.95,150.0,0.0,10496.95,0,PLACED
O000001686,S000038237,U001124,2025-10-10T00:39:29,organic,mobile,De5d0271d38,IP03e1a5da37,572769,1,Card,,3111.45,0.0,0.0,3111.45,0,PLACED
O000001687,S000038252,U001147,2025-10-10T21:54:24,organic,web,Dd951a5a8e9,IP2fb4a247db,578600,2,COD,FLAT150,20682.69,150.0,0.0,20532.69,0,PLACED
O000001688,S000038253,U001815,2025-10-10T04:12:12,email,web,D042aea368d,IP5acc07b6e6,565285,1,NetBanking,,6506.33,0.0,0.0,6506.33,0,PLACED
O000001689,S000038254,U002041,2025-10-10T11:43:00,search,web,Dd3ba467395,IP2f99ac2e22,575842,2,UPI,CPN014,2590.59,120.0,0.0,2470.59,0,PLACED
O000001690,S000038329,U002064,2025-10-10T17:21:07,search,web,De10df9d601,IPcad3fba6cc,578600,3,COD,,4688.55,0.0,0.0,4688.55,0,PLACED
O000001691,S000038331,U001862,2025-10-10T10:12:00,organic,mobile,D5cfbec1c0b,IP0e9da9fc2b,577626,1,UPI,FLASH40,17205.38,500.0,0.0,16705.38,0,PLACED
O000001692,S000038351,U000594,2025-10-10T04:16:32,paid_social,web,D2d522ca8cf,IPdc70052477,572149,1,COD,,867.78,0.0,0.0,867.78,0,PLACED
O000001693,S000038389,U000501,2025-10-10T13:34:51,organic,mobile,Dcf2ec8daa5,IPb828612f5a,572901,1,Card,,194.8,0.0,92.05,286.85,0,CANCELLED_PAYMENT_FAILED
O000001694,S000038390,U001102,2025-10-10T00:15:49,search,mobile,D5c75810d01,IP1a16a1aa47,568518,3,Card,,12406.47,0.0,0.0,12406.47,0,PLACED
O000001695,S000038406,,2025-10-10T03:02:44,paid_social,web,D_G_8476fa7ac8,IP5b91ced875,561657,,UPI,,2104.67,0.0,0.0,2104.67,0,PLACED
O000001696,S000038415,U000808,2025-10-10T19:47:56,organic,mobile,D7f86d7e70e,IP9d38f9e23e,579884,1,Card,FLASH40,7315.64,500.0,0.0,6815.64,0,PLACED
O000001697,S000038429,U000007,2025-10-10T10:03:11,organic,mobile,Db7b31ed68b,IP8efd2280bb,571222,2,Card,,7309.71,0.0,0.0,7309.71,0,PLACED
O000001698,S000038446,U000608,2025-10-10T22:33:15,email,web,D58dd3952b6,IPe02de284aa,579609,3,Card,CPN008,9953.63,150.0,0.0,9803.63,0,PLACED
O000001699,S000038447,U002574,2025-10-10T20:24:57,paid_social,web,D2715da5673,IP7119e8d2a4,577899,2,NetBanking,FLASH40,1354.24,500.0,0.0,854.24,0,PLACED
O000001700,S000038456,U000566,2025-10-10T20:41:22,search,mobile,D5450af054f,IP244146e231,575674,1,Card,CPN008,978.54,150.0,0.0,828.54,0,PLACED
O000001701,S000038460,U002165,2025-10-10T05:24:13,email,web,D14455f0332,IP0ddf5448d0,,1,Card,,1172.9,0.0,0.0,1172.9,0,PLACED
O000001702,S000038476,U000025,2025-10-10T09:03:32,search,mobile,D8f28a46efa,IP11a67a2293,569539,2,COD,,2765.49,0.0,0.0,2765.49,0,PLACED
O000001703,S000038509,U001481,2025-10-10T05:04:05,search,mobile,D62315604ab,IPffbd28b8aa,568518,3,NetBanking,,3418.64,0.0,0.0,3418.64,0,PLACED
O000001704,S000038511,U001712,2025-10-10T20:02:40,referral,web,D8115d4cc18,IP7ee51d0b8b,565894,1,Card,,1727.06,0.0,0.0,1727.06,0,PLACED
O000001705,S000038536,,2025-10-10T04:43:36,paid_social,web,D_G_9e83131150,IP5f257892fd,564202,,Card,,29888.04,0.0,0.0,29888.04,0,PLACED
O000001706,S000038558,,2025-10-10T18:57:24,paid_social,web,D_G_cfcc2138cc,IPc7f4f3a5e9,569189,,Wallet,,5329.13,0.0,0.0,5329.13,0,PLACED
O000001707,S000038575,U002846,2025-10-10T23:38:14,organic,web,D66cb5c3dbb,IP17db59823f,575618,2,Card,,112.35,0.0,61.12,173.47,0,CANCELLED_PAYMENT_FAILED
O000001708,S000038584,U002139,2025-10-10T23:11:19,organic,mobile,D42b68e2d64,IPa35e368b38,568375,3,Card,,2788.68,0.0,0.0,2788.68,0,PLACED
O000001709,S000038586,,2025-10-10T08:57:01,paid_social,mobile,D_G_8083e326fd,IP8c0daec279,567126,,UPI,CPN008,13260.96,150.0,0.0,13110.96,0,PLACED
O000001710,S000038591,U002490,2025-10-10T13:14:07,referral,mobile,D1d87b1ee98,IP06cf982fa8,574573,2,UPI,,1601.27,0.0,0.0,1601.27,0,PLACED
O000001711,S000038604,U002707,2025-10-10T04:03:13,referral,mobile,D7ca5f6f193,IPb4a6b54e64,575842,2,COD,,15146.7,0.0,0.0,15146.7,0,PLACED
O000001712,S000038608,U001438,2025-10-10T04:32:21,referral,mobile,Dcd044c3d8b,IPc3d2292644,576422,2,COD,,334.17,0.0,64.29,398.46,0,PLACED
O000001713,S000038627,,2025-10-10T12:36:39,organic,web,D_G_c40209c20f,IP5731b40138,568265,,Card,SHIPFREE,7088.59,80.0,0.0,7008.59,0,PLACED
O000001714,S000038651,U001127,2025-10-10T01:26:59,search,web,D54cd5d8bbf,IPc2988bfd8c,579266,2,Card,,8376.6,0.0,0.0,8376.6,0,PLACED
O000001715,S000038677,U002836,2025-10-10T18:27:02,organic,web,De21af2da32,IPba53c1a4b2,574081,3,UPI,,1134.04,0.0,0.0,1134.04,0,PLACED
O000001716,S000038706,U000094,2025-10-11T18:47:43,email,mobile,De70b464ce5,IPd567e6f69d,574252,1,Card,,399.05,0.0,37.65,436.7,0,PLACED
O000001717,S000038752,U003166,2025-10-11T11:25:23,search,web,Dbd2f4f628a,IP1a643e6119,575438,1,UPI,,25022.91,0.0,0.0,25022.91,0,PLACED
O000001718,S000038762,U003164,2025-10-11T18:34:40,email,web,D0691d343f4,IP6abc54937a,574573,2,COD,,9076.81,0.0,0.0,9076.81,0,PLACED
O000001719,S000038770,U002156,2025-10-11T23:32:39,email,web,Db19d49494a,IP09facf35d8,565894,2,NetBanking,,5611.98,0.0,0.0,5611.98,0,PLACED
O000001720,S000038779,U000020,2025-10-11T17:15:51,email,web,De1e6a22e8c,IP56744a2490,571222,2,COD,,892.12,0.0,0.0,892.12,0,PLACED
O000001721,S000038799,U001399,2025-10-11T06:43:17,paid_social,web,D622ea9ed6c,IPb522d13341,576074,3,UPI,FLASH40,4004.12,500.0,0.0,3504.12,0,PLACED
O000001722,S000038820,U001708,2025-10-11T21:27:08,paid_social,,Db650075f5c,IP36f77f69d6,575618,1,Card,,10380.78,0.0,0.0,10380.78,0,PLACED
O000001723,S000038870,U001986,2025-10-11T03:22:43,organic,web,D0c1c8c9366,IP22d9c0e5a3,577545,2,UPI,CPN014,17488.24,120.0,0.0,17368.24,0,PLACED
O000001724,S000038901,,2025-10-11T06:33:06,email,web,D_G_491b40f817,IPecb806dff3,561157,,Card,,20974.16,0.0,0.0,20974.16,0,PLACED
O000001725,S000038915,U000970,2025-10-11T04:05:37,email,mobile,Db66ec7bf57,IPcf726a0bf8,574621,1,Card,,1161.48,0.0,0.0,1161.48,0,PLACED
O000001726,S000038928,U003050,2025-10-11T03:52:50,organic,mobile,D632ccfcf2a,IP2cde10acc6,571647,1,UPI,,13898.59,0.0,0.0,13898.59,0,PLACED
O000001727,S000038938,,2025-10-11T02:03:02,referral,mobile,D_G_3096ecb04e,IPddeff8ce1a,566371,,Card,,2882.3,0.0,0.0,2882.3,0,PLACED
O000001728,S000039139,U001556,2025-10-11T16:27:18,email,web,Dcb1f1c9d85,IPf2b0ddf8a5,572276,3,UPI,,7399.8,0.0,0.0,7399.8,0,PLACED
O000001729,S000039181,U002155,2025-10-11T19:09:31,organic,web,D_RING_03,IP_RING_SHAR,569539,2,UPI,,3125.42,0.0,0.0,3125.42,0,PLACED
O000001730,S000039185,U002436,2025-10-11T06:56:22,search,mobile,Da87fbe2c6c,IPc4f0c85340,577626,1,NetBanking,,908.14,0.0,0.0,908.14,0,PLACED
O000001731,S000039194,U001995,2025-10-11T09:54:05,organic,web,D7fbfa9a98b,IPa7714efcc4,575699,2,NetBanking,,3625.39,0.0,0.0,3625.39,0,PLACED
O000001732,S000039229,,2025-10-11T12:48:56,search,web,D_G_b396b023bc,IPb30f0b9ac9,563403,,Card,,3092.28,0.0,0.0,3092.28,0,PLACED
O000001733,S000039251,U002220,2025-10-12T21:04:14,search,web,Dc1c6831f4d,IPf8d5c43a5a,565894,1,Card,FLASH40,12893.0,500.0,0.0,12393.0,1,PLACED
O000001734,S000039271,U003195,2025-10-12T16:44:09,organic,mobile,Dd39f1c7aef,IP844962ee8a,579884,1,COD,,2796.22,0.0,0.0,2796.22,1,PLACED
O000001735,S000039273,U001294,2025-10-12T10:17:51,organic,mobile,Dde4a829930,IP4aa2724e42,565285,2,Wallet,,4302.38,0.0,0.0,4302.38,1,PLACED
O000001736,S000039275,U001599,2025-10-12T12:05:05,search,mobile,Dac4a306430,IP661b123aa6,571541,1,Card,,3705.58,0.0,0.0,3705.58,1,PLACED
O000001737,S000039313,U002744,2025-10-12T18:21:59,paid_social,web,D50bd671e37,IPde0b94f883,575438,2,Card,,179.33,0.0,90.2,269.53,1,PLACED
O000001738,S000039350,U000580,2025-10-12T07:34:34,search,mobile,D4da2e89182,IP8c77b3cd24,576074,1,UPI,,6828.62,0.0,0.0,6828.62,1,PLACED
O000001739,S000039351,U001911,2025-10-12T21:30:11,search,web,D9bec658010,IPcc913bd910,577522,1,Card,,844.5,0.0,0.0,844.5,1,PLACED
O000001740,S000039368,U002607,2025-10-12T08:28:07,search,mobile,D11bb6c50c1,IPa62ffe61d0,574441,2,UPI,FLASH40,13016.4,500.0,0.0,12516.4,1,PLACED
O000001741,S000039369,U000175,2025-10-12T02:15:38,referral,mobile,Dbe0e601a9d,IPf8bfe61177,563966,2,Card,,2866.95,0.0,0.0,2866.95,1,PLACED
O000001742,S000039373,U001223,2025-10-12T12:40:42,organic,mobile,D386efbe882,IP222a7c09c5,576422,1,NetBanking,,3012.09,0.0,0.0,3012.09,1,PLACED
O000001743,S000039374,U001017,2025-10-12T05:09:17,referral,web,Defa9c8a6f0,IPb2791b1031,576422,3,Card,,9419.18,0.0,0.0,9419.18,1,PLACED
O000001744,S000039383,U001447,2025-10-12T19:11:50,organic,mobile,D5b90717bb4,IP8da7ef4685,575618,1,Card,FLASH40,2468.86,500.0,0.0,1968.86,1,PLACED
O000001745,S000039394,U000063,2025-10-12T00:28:49,organic,web,D4826184800,IP8f71a1dc99,565894,1,UPI,,11387.58,0.0,0.0,11387.58,1,PLACED
O000001746,S000039436,U002940,2025-10-12T08:19:59,paid_social,web,D3c590ea34c,IP65a5b3f52a,565285,2,Card,CPN011,2669.55,250.0,0.0,2419.55,1,PLACED
O000001747,S000039447,U003063,2025-10-12T15:59:32,email,web,D_RING_02,IP_RING_SHAR,563967,2,UPI,,5426.66,0.0,0.0,5426.66,1,PLACED
O000001748,S000039454,U003089,2025-10-12T17:06:45,organic,mobile,D7e4e4fabe3,IP2369a1761e,577522,1,COD,SHIPFREE,2478.36,80.0,0.0,2398.36,1,PLACED
O000001749,S000039529,U000105,2025-10-13T00:03:18,search,web,Dfe41f07eb4,IPbdfa93e931,572769,1,UPI,,4977.86,0.0,0.0,4977.86,1,PLACED
O000001750,S000039543,U001070,2025-10-12T13:26:01,search,web,D717c6cc376,IP12a6b2d4f7,576334,2,UPI,,3351.49,0.0,0.0,3351.49,1,PLACED
O000001751,S000039588,,2025-10-12T09:53:08,search,web,D_G_edf066fce5,IP9faf35388d,564803,,COD,,10145.45,0.0,0.0,10145.45,1,PLACED
O000001752,S000039605,U000906,2025-10-12T06:47:44,search,mobile,D03e3b3f171,IP6e452a1946,572769,2,COD,,1225.91,0.0,0.0,1225.91,1,PLACED
O000001753,S000039629,,2025-10-12T22:59:06,referral,web,D_G_3d3c5ff514,IP1c81bed83c,563271,,COD,,1191.12,0.0,0.0,1191.12,1,PLACED
