rank,order_id,user_id,order_ts,net_amount,payment_method,coupon_id,shipping_pincode,risk_score,risk_band,reason_1,evidence_1,reason_2,evidence_2,reason_3,evidence_3,recommended_action,discount_pct,failed_attempts,device_orders_count,pincode_orders_count,days_since_signup,prior_refunds_count
1252,O000000019,U000300,2025-08-04 00:01:22,1732.82,cod,none,578963.0,19,Low,PINCODE_REUSE,pincode_orders_count=61,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,61,9999,0
1253,O000004609,U002628,2026-01-30 18:49:56,1724.05,cod,none,574441.0,19,Low,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,39,9999,0
1254,O000003909,U001762,2026-01-06 00:23:31,1709.34,cod,none,563967.0,19,Low,PINCODE_REUSE,pincode_orders_count=168,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,168,9999,0
1255,O000000667,U000173,2025-08-31 21:04:53,1704.56,cod,none,572149.0,19,Low,PINCODE_REUSE,pincode_orders_count=54,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,54,9999,1
1256,O000000726,U002506,2025-09-02 03:53:15,1681.99,cod,none,576088.0,19,Low,PINCODE_REUSE,pincode_orders_count=46,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,46,9999,0
1257,O000000465,U001518,2025-08-22 16:05:16,1677.12,cod,none,577522.0,19,Low,PINCODE_REUSE,pincode_orders_count=68,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,68,9999,0
1258,O000004436,U001196,2026-01-24 08:57:44,1663.7,cod,none,578896.0,19,Low,PINCODE_REUSE,pincode_orders_count=47,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,47,9999,0
1259,O000003251,U003119,2025-12-12 09:11:30,1639.54,cod,none,576088.0,19,Low,PINCODE_REUSE,pincode_orders_count=46,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,46,9999,0
1260,O000000099,U001355,2025-08-07 06:23:23,1627.26,cod,cpn008,577626.0,19,Low,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,8.439958137807636,0,2,39,9999,0
1261,O000000492,U002433,2025-08-24 20:07:26,1610.41,cod,flat150,568518.0,19,Low,PINCODE_REUSE,pincode_orders_count=164,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,8.520742327071535,0,2,164,9999,0
1262,O000001012,U000154,2025-09-13 21:34:32,1606.19,cod,none,572276.0,19,Low,PINCODE_REUSE,pincode_orders_count=35,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,8.541217066490528,0,2,35,9999,0
1263,O000002316,U000317,2025-11-04 16:12:38,1560.01,cod,none,568375.0,19,Low,PINCODE_REUSE,pincode_orders_count=124,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,124,9999,0
1264,O000003057,U002234,2025-12-04 11:13:08,1557.12,cod,cpn014,572398.0,19,Low,PINCODE_REUSE,pincode_orders_count=56,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,7.155123068116772,0,2,56,9999,0
1265,O000003204,U000801,2025-12-10 15:29:43,1555.64,cod,none,576074.0,19,Low,PINCODE_REUSE,pincode_orders_count=62,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,62,9999,0
1266,O000002682,U000827,2025-11-18 13:18:13,1541.16,cod,none,579884.0,19,Low,PINCODE_REUSE,pincode_orders_count=42,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,42,9999,0
1267,O000003365,U001279,2025-12-16 06:15:46,1541.16,cod,none,575661.0,19,Low,PINCODE_REUSE,pincode_orders_count=51,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,51,9999,0
1268,O000001008,U001122,2025-09-13 00:38:25,1533.35,cod,none,576074.0,19,Low,PINCODE_REUSE,pincode_orders_count=62,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,62,9999,0
1269,O000001899,U001886,2025-10-18 10:09:23,1520.9,cod,none,574252.0,19,Low,PINCODE_REUSE,pincode_orders_count=51,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,51,9999,0
1270,O000004252,U000484,2026-01-18 10:44:03,1499.41,cod,none,575661.0,19,Low,PINCODE_REUSE,pincode_orders_count=51,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,51,9999,0
1271,O000002218,U002702,2025-10-31 19:11:57,1482.64,cod,none,569539.0,19,Low,PINCODE_REUSE,pincode_orders_count=138,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,138,9999,0
1272,O000001676,U001590,2025-10-09 06:07:47,1472.73,cod,none,563967.0,19,Low,PINCODE_REUSE,pincode_orders_count=168,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,168,9999,0
1273,O000003943,U000328,2026-01-08 12:42:55,1467.42,cod,none,573634.0,19,Low,PINCODE_REUSE,pincode_orders_count=37,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,37,9999,0
1274,O000001420,U000724,2025-09-29 20:02:34,1463.86,cod,flash40,568518.0,19,Low,PINCODE_REUSE,pincode_orders_count=164,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,34.42456984406427,0,1,164,9999,0
1275,O000001946,U001222,2025-10-20 23:30:57,1408.84,cod,none,576334.0,19,Low,PINCODE_REUSE,pincode_orders_count=45,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,45,9999,0
1276,O000004348,U001592,2026-01-21 06:53:01,1408.29,cod,none,577970.0,19,Low,PINCODE_REUSE,pincode_orders_count=51,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,51,9999,0
1277,O000004374,U001953,2026-01-22 08:40:59,1408.08,cod,none,575674.0,19,Low,PINCODE_REUSE,pincode_orders_count=44,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,44,9999,0
1278,O000003659,U002207,2025-12-27 01:57:35,1365.62,cod,none,572901.0,19,Low,PINCODE_REUSE,pincode_orders_count=32,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,32,9999,0
1279,O000002056,U001667,2025-10-24 21:16:21,1360.15,cod,cpn014,574081.0,19,Low,PINCODE_REUSE,pincode_orders_count=43,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,8.107286423673274,0,2,43,9999,1
1280,O000000152,U002198,2025-08-09 20:33:30,1354.56,cod,none,576422.0,19,Low,PINCODE_REUSE,pincode_orders_count=61,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,61,9999,0
1281,O000004292,U001089,2026-01-19 12:56:28,1352.07,cod,none,574621.0,19,Low,PINCODE_REUSE,pincode_orders_count=36,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,36,9999,0
1282,O000000301,U001531,2025-08-16 22:09:16,1347.68,cod,cpn012,569190.0,19,Low,PINCODE_REUSE,pincode_orders_count=95,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,9.9998664369382,0,2,95,9999,0
1283,O000003937,U001805,2026-01-07 01:53:00,1341.24,cod,none,574360.0,19,Low,PINCODE_REUSE,pincode_orders_count=47,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,47,9999,0
1284,O000000664,U000988,2025-08-31 20:45:57,1307.36,cod,none,568375.0,19,Low,PINCODE_REUSE,pincode_orders_count=124,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,124,9999,0
1285,O000003651,U003172,2025-12-27 04:19:06,1302.14,cod,none,579609.0,19,Low,PINCODE_REUSE,pincode_orders_count=47,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,47,9999,0
1286,O000001277,U002640,2025-09-24 10:04:58,1289.72,cod,none,574081.0,19,Low,PINCODE_REUSE,pincode_orders_count=43,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,43,9999,0
1287,O000002522,U000902,2025-11-10 19:06:00,1281.9,cod,none,563966.0,19,Low,PINCODE_REUSE,pincode_orders_count=132,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,132,9999,0
1288,O000003502,U001241,2025-12-21 14:35:34,1266.75,cod,none,563966.0,19,Low,PINCODE_REUSE,pincode_orders_count=132,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,132,9999,0
1289,O000002165,U001520,2025-10-29 11:49:23,1260.1,cod,none,576334.0,19,Low,PINCODE_REUSE,pincode_orders_count=45,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,45,9999,0
1290,O000001548,U003028,2025-10-04 16:00:37,1255.89,cod,cpn014,572149.0,19,Low,PINCODE_REUSE,pincode_orders_count=54,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,8.72162745568323,0,2,54,9999,0
1291,O000002602,U003139,2025-11-15 12:51:14,1255.6,cod,none,563966.0,19,Low,PINCODE_REUSE,pincode_orders_count=132,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,132,9999,0
1292,O000001917,U001985,2025-10-18 17:39:52,1209.72,cod,shipfree,568518.0,19,Low,PINCODE_REUSE,pincode_orders_count=164,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,6.202896752783549,0,1,164,9999,0
1293,O000003476,U001061,2025-12-20 07:20:35,1195.28,cod,none,575842.0,19,Low,PINCODE_REUSE,pincode_orders_count=58,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,58,9999,0
1294,O000001255,U001895,2025-09-23 02:40:55,1148.52,cod,flash40,573709.0,19,Low,PINCODE_REUSE,pincode_orders_count=56,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,56,9999,0
1295,O000004172,U002796,2026-01-16 02:02:06,1140.1,cod,cpn014,569539.0,19,Low,PINCODE_REUSE,pincode_orders_count=138,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,9.523053725894771,0,2,138,9999,0
1296,O000001306,U001187,2025-09-25 19:13:24,1139.56,cod,none,572901.0,19,Low,PINCODE_REUSE,pincode_orders_count=32,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,32,9999,1
1297,O000000366,U000642,2025-08-18 06:15:00,1103.1,cod,none,574441.0,19,Low,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,39,9999,0
1298,O000000848,U001090,2025-09-06 01:08:53,1084.72,cod,none,577742.0,19,Low,PINCODE_REUSE,pincode_orders_count=59,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,59,9999,0
1299,O000002580,U000567,2025-11-14 08:39:24,1069.73,card,flat150,563967.0,19,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=10,,,ALLOW,12.297803612274848,0,10,168,9999,0
1300,O000002519,U002913,2025-11-10 01:40:28,1066.38,cod,none,569190.0,19,Low,PINCODE_REUSE,pincode_orders_count=95,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,95,9999,0
1301,O000003431,U000567,2025-12-19 07:57:59,1066.38,upi,none,563967.0,19,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=10,,,ALLOW,0.0,0,10,168,9999,0
1302,O000002650,U002926,2025-11-17 03:18:48,1058.22,cod,cpn008,572398.0,19,Low,PINCODE_REUSE,pincode_orders_count=56,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,12.41495754084521,0,2,56,9999,0
1303,O000002226,U003134,2025-10-31 07:51:01,1049.83,cod,none,574441.0,19,Low,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,7.080711257445811,0,2,39,9999,0
1304,O000000058,U001760,2025-08-05 22:01:49,1035.92,cod,none,575139.0,19,Low,PINCODE_REUSE,pincode_orders_count=63,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,63,9999,0
1305,O000004535,U001858,2026-01-28 07:59:19,1016.16,cod,none,578796.0,19,Low,PINCODE_REUSE,pincode_orders_count=52,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,52,9999,0
1306,O000000540,U000036,2025-08-26 02:09:50,1008.02,cod,none,569190.0,19,Low,PINCODE_REUSE,pincode_orders_count=95,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,95,9999,0
1307,O000000757,U002267,2025-09-03 00:33:16,1000.71,cod,none,569190.0,19,Low,PINCODE_REUSE,pincode_orders_count=95,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,95,9999,0
1308,O000003560,U000344,2025-12-23 07:32:37,984.31,cod,none,574360.0,19,Low,PINCODE_REUSE,pincode_orders_count=47,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,47,9999,0
1309,O000003366,U002058,2025-12-16 19:35:34,979.82,cod,none,578896.0,19,Low,PINCODE_REUSE,pincode_orders_count=47,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,47,9999,0
1310,O000004236,U002160,2026-01-17 21:17:17,978.54,cod,none,577545.0,19,Low,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,39,9999,0
1311,O000003863,U000346,2026-01-04 16:57:26,971.8,cod,cpn008,565285.0,19,Low,PINCODE_REUSE,pincode_orders_count=120,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,13.371367445177393,0,2,120,9999,0
1312,O000004036,U000479,2026-01-11 23:37:30,970.59,cod,none,569539.0,19,Low,PINCODE_REUSE,pincode_orders_count=138,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,138,9999,0
1313,O000003246,U000454,2025-12-12 16:38:06,932.72,cod,none,568375.0,19,Low,PINCODE_REUSE,pincode_orders_count=124,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,124,9999,0
1314,O000000635,U001365,2025-08-30 05:51:05,916.91,cod,shipfree,577965.0,19,Low,PINCODE_REUSE,pincode_orders_count=43,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,8.024796621560624,0,1,43,9999,0
1315,O000000307,U001093,2025-08-16 06:12:40,908.27,cod,none,575699.0,19,Low,PINCODE_REUSE,pincode_orders_count=36,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,36,9999,0
1316,O000001720,U000020,2025-10-11 17:15:51,892.12,cod,none,571222.0,19,Low,PINCODE_REUSE,pincode_orders_count=36,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,36,9999,0
1317,O000001692,U000594,2025-10-10 04:16:32,867.78,cod,none,572149.0,19,Low,PINCODE_REUSE,pincode_orders_count=54,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,54,9999,0
1318,O000004358,U002545,2026-01-21 01:52:06,825.36,cod,none,565894.0,19,Low,PINCODE_REUSE,pincode_orders_count=127,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,127,9999,0
1319,O000004137,U002944,2026-01-14 04:28:13,810.02,cod,none,573709.0,19,Low,PINCODE_REUSE,pincode_orders_count=56,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,56,9999,0
1320,O000001213,U001287,2025-09-21 07:37:38,809.16,cod,none,577080.0,19,Low,PINCODE_REUSE,pincode_orders_count=46,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,46,9999,0
1321,O000003375,U003020,2025-12-17 12:56:58,805.42,cod,none,574360.0,19,Low,PINCODE_REUSE,pincode_orders_count=47,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,47,9999,0
1322,O000001021,U001461,2025-09-13 19:27:09,794.42,cod,none,569539.0,19,Low,PINCODE_REUSE,pincode_orders_count=138,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,138,9999,0
1323,O000000094,U001610,2025-08-07 18:12:20,768.27,cod,none,575139.0,19,Low,PINCODE_REUSE,pincode_orders_count=63,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,63,9999,0
1324,O000000856,U002685,2025-09-07 07:14:05,746.22,cod,none,575439.0,19,Low,PINCODE_REUSE,pincode_orders_count=60,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,60,9999,0
1325,O000003686,U000941,2025-12-28 21:21:17,745.36,cod,shipfree,577899.0,19,Low,PINCODE_REUSE,pincode_orders_count=54,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,9.69274013763691,0,2,54,9999,0
1326,O000003626,U002488,2025-12-26 14:28:29,741.32,cod,none,575674.0,19,Low,PINCODE_REUSE,pincode_orders_count=44,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,44,9999,0
1327,O000003795,U001394,2026-01-01 17:39:53,731.94,cod,none,563966.0,19,Low,PINCODE_REUSE,pincode_orders_count=132,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,132,9999,0
1328,O000000298,U002310,2025-08-16 23:29:09,651.07,cod,none,576334.0,19,Low,PINCODE_REUSE,pincode_orders_count=45,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,45,9999,0
1329,O000004333,U002953,2026-01-21 19:20:58,650.49,cod,none,574441.0,19,Low,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,39,9999,0
1330,O000003640,U000076,2025-12-27 23:02:04,648.85,cod,none,563967.0,19,Low,PINCODE_REUSE,pincode_orders_count=168,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,168,9999,0
1331,O000002365,U000970,2025-11-06 06:17:12,640.95,cod,none,574621.0,19,Low,PINCODE_REUSE,pincode_orders_count=36,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,36,9999,0
1332,O000002811,U001523,2025-11-23 00:07:01,617.61,cod,none,565894.0,19,Low,PINCODE_REUSE,pincode_orders_count=127,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,127,9999,0
1333,O000000691,U003167,2025-09-01 22:33:32,607.15,cod,shipfree,572769.0,19,Low,PINCODE_REUSE,pincode_orders_count=64,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,11.64229062067962,0,2,64,9999,0
1334,O000004503,U003094,2026-01-27 04:29:23,582.24,cod,none,575139.0,19,Low,PINCODE_REUSE,pincode_orders_count=63,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,63,9999,0
1335,O000000095,U001466,2025-08-07 14:50:48,579.0,cod,none,577522.0,19,Low,PINCODE_REUSE,pincode_orders_count=68,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,68,9999,0
1336,O000001978,U002571,2025-10-22 10:51:08,572.08,cod,none,572398.0,19,Low,PINCODE_REUSE,pincode_orders_count=56,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,56,9999,0
1337,O000001111,U002399,2025-09-17 16:22:10,563.79,cod,none,575618.0,19,Low,PINCODE_REUSE,pincode_orders_count=36,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,36,9999,0
1338,O000002541,U000569,2025-11-11 06:10:25,561.58,cod,none,574441.0,19,Low,PINCODE_REUSE,pincode_orders_count=39,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,21.07985047359397,0,1,39,9999,0
1339,O000002431,U002672,2025-11-08 09:13:28,559.04,cod,none,569190.0,19,Low,PINCODE_REUSE,pincode_orders_count=95,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,95,9999,0
1340,O000003054,U002939,2025-12-04 04:19:25,537.99,cod,none,575842.0,19,Low,PINCODE_REUSE,pincode_orders_count=58,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,58,9999,0
1341,O000002073,U000719,2025-10-25 02:41:37,537.37,cod,none,571631.0,19,Low,PINCODE_REUSE,pincode_orders_count=42,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,42,9999,0
1342,O000001798,U000548,2025-10-14 09:34:02,533.47,cod,flash40,569539.0,19,Low,PINCODE_REUSE,pincode_orders_count=138,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,138,9999,0
1343,O000004069,U000644,2026-01-12 19:37:51,521.24,cod,none,577080.0,19,Low,PINCODE_REUSE,pincode_orders_count=46,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,46,9999,0
1344,O000003610,U000520,2025-12-26 23:16:01,517.65,cod,none,569539.0,19,Low,PINCODE_REUSE,pincode_orders_count=138,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,138,9999,0
1345,O000003915,U001295,2026-01-06 05:03:59,461.89,cod,groc10,576334.0,19,Low,PINCODE_REUSE,pincode_orders_count=45,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,10.000980007840061,0,2,45,9999,0
1346,O000003791,U000541,2026-01-01 15:05:39,452.05,cod,none,573828.0,19,Low,PINCODE_REUSE,pincode_orders_count=52,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,52,9999,0
1347,O000000699,U000567,2025-09-01 19:25:48,443.06,upi,none,563967.0,19,Low,PINCODE_REUSE,pincode_orders_count=168,DEVICE_REUSE,device_orders_count=10,,,ALLOW,0.0,0,10,168,9999,0
1348,O000002217,U001610,2025-10-31 01:48:48,431.86,cod,none,575139.0,19,Low,PINCODE_REUSE,pincode_orders_count=63,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,63,9999,0
1349,O000002151,U002220,2025-10-29 00:35:18,413.83,cod,none,565894.0,19,Low,PINCODE_REUSE,pincode_orders_count=127,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,127,9999,0
1350,O000003372,U000763,2025-12-17 23:50:05,408.31,cod,none,576334.0,19,Low,PINCODE_REUSE,pincode_orders_count=45,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,45,9999,0
1351,O000003966,U000320,2026-01-08 21:55:44,400.28,cod,none,578963.0,19,Low,PINCODE_REUSE,pincode_orders_count=61,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,61,9999,0
1352,O000004349,U000062,2026-01-21 02:05:42,394.52,cod,none,565285.0,19,Low,PINCODE_REUSE,pincode_orders_count=120,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,120,9999,0
1353,O000003056,U001417,2025-12-04 04:58:12,385.02,cod,none,571631.0,19,Low,PINCODE_REUSE,pincode_orders_count=42,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,42,9999,0
1354,O000003289,U000809,2025-12-13 07:10:31,381.8,cod,none,575439.0,19,Low,PINCODE_REUSE,pincode_orders_count=60,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,60,9999,0
1355,O000004323,U000460,2026-01-20 21:17:08,314.31,cod,none,572495.0,19,Low,PINCODE_REUSE,pincode_orders_count=40,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,40,9999,0
1356,O000004480,U000251,2026-01-26 21:23:34,289.95,cod,none,563967.0,19,Low,PINCODE_REUSE,pincode_orders_count=168,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,168,9999,0
1357,O000003768,U000276,2025-12-31 12:17:49,289.27,cod,none,576088.0,19,Low,PINCODE_REUSE,pincode_orders_count=46,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,46,9999,0
1358,O000001586,U000615,2025-10-05 11:43:43,285.72,cod,none,578963.0,19,Low,PINCODE_REUSE,pincode_orders_count=61,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=1,ALLOW,0.0,0,1,61,9999,0
1359,O000004496,U000844,2026-01-27 18:53:22,276.41,cod,none,572149.0,19,Low,PINCODE_REUSE,pincode_orders_count=54,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,54,9999,0
1360,O000002705,U000185,2025-11-19 05:45:16,264.32,cod,none,575692.0,19,Low,PINCODE_REUSE,pincode_orders_count=45,COD_ORDER,payment_method=cod,DEVICE_REUSE,device_orders_count=2,ALLOW,0.0,0,2,45,9999,0
