order_id,session_id,user_id,order_ts,channel,device,device_id,ip_hash,shipping_pincode,city_tier,payment_method,coupon_id,gross_amount,discount_amount,shipping_amount,net_amount,promo_flag,order_status,discount_pct,signup_date,city_tier_user,segment,home_pincode,primary_device_id,risk_profile,session_ts,user_id_session,channel_session,device_session,device_id_session,ip_hash_session,pincode,promo_flag_session,item_count,total_qty,top_category,payment_attempts,failed_attempts,success_attempts,payment_failed_attempts_score,refund_flag,refund_amount,rto_flag,delivered_flag,coupon_discount_pct,high_discount_flag,coupon_used_flag,cod_flag,days_since_signup,new_user_flag,new_user_plus_coupon,prior_refunds_count,refund_history_user_flag,device_orders_count,device_reuse_score,pincode_orders_count,pincode_reuse_score,coupon_orders_user,coupon_repeat_user_flag,coupon_users_per_device,coupon_device_reuse_flag,pincode_rto_rate,high_rto_pincode_flag,net_amount_z,value_outlier_flag,risk_score,risk_band,reason_1,reason_2,reason_3
O000000988,S000022054,U001048,2025-09-12 03:18:27,organic,mobile,D2991c41c8d,IP5551f071ac,575139.0,1.0,cod,none,9307.01,0.0,0.0,9307.01,0,PLACED,0.0,2025-09-05,1.0,regular,575139.0,D2991c41c8d,normal,2025-09-12 03:06:47,U001048,organic,mobile,D2991c41c8d,IP5551f071ac,575139.0,0,4,4,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,1,0.05,63,1.0,0,0,0,0,0.0,0,0.55499122708755,0,14,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000001000,S000022338,U000190,2025-09-12 03:31:09,email,web,Dd0e09104d8,IP0ca8e2da66,577899.0,2.0,wallet,none,3935.29,0.0,0.0,3935.29,0,PLACED,0.0,2025-07-07,2.0,regular,577899.0,Dd0e09104d8,normal,2025-09-12 03:17:00,U000190,email,web,Dd0e09104d8,IP0ca8e2da66,577899.0,0,4,4,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,54,1.0,0,0,0,0,0.0,0,-0.3224241586441877,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001002,S000022351,U000259,2025-09-12 05:00:05,search,mobile,Dc537869648,IP220aa341fb,578796.0,2.0,wallet,cpn008,1176.66,150.0,0.0,1026.66,0,PLACED,12.747947580439547,2025-07-26,2.0,value,578796.0,Dc537869648,normal,2025-09-12 04:51:22,U000259,search,mobile,Dc537869648,IP220aa341fb,578796.0,0,3,3,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,1,0.05,52,1.0,1,0,1,0,0.0,0,-0.7556015468488817,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000999,S000022297,U002522,2025-09-12 05:26:56,email,web,D328949d695,IP4b0ff5af1a,578418.0,3.0,card,none,8972.17,0.0,0.0,8972.17,0,PLACED,0.0,2025-09-12,3.0,value,578418.0,D328949d695,normal,2025-09-12 05:24:18,U002522,email,web,D328949d695,IP4b0ff5af1a,578418.0,0,3,3,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,4,0.2,51,1.0,0,0,0,0,0.0,0,0.4952260573497485,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000993,S000022174,U001189,2025-09-12 05:41:44,search,mobile,D1e00cfb08b,IP1ce03d3e2e,565894.0,3.0,card,none,6859.16,0.0,0.0,6859.16,0,PLACED,0.0,2025-07-04,3.0,regular,565894.0,D1e00cfb08b,normal,2025-09-12 05:39:26,U001189,search,mobile,D1e00cfb08b,IP1ce03d3e2e,565894.0,0,3,3,electronics,1,0,0,0.0,1.0,6859.16,0.0,0.0,,0,0,0,9999,0,0,1,0,3,0.15,127,1.0,1,0,1,0,0.0,0,-0.40846367139857925,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000992,S000022159,U001838,2025-09-12 05:55:48,search,web,D85dc8c2097,IP11dbf01b7d,575139.0,3.0,cod,none,17220.42,0.0,0.0,17220.42,0,PLACED,0.0,2025-08-04,3.0,value,575139.0,D85dc8c2097,normal,2025-09-12 05:50:42,U001838,search,web,D85dc8c2097,IP11dbf01b7d,575139.0,0,4,4,sports,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,63,1.0,0,0,0,0,0.0,0,3.4779011243103355,1,23,Low,PINCODE_REUSE,VALUE_OUTLIER,COD_ORDER
O000001004,S000022390,U001128,2025-09-12 07:19:00,referral,mobile,D3c9e36b735,IP65ab22ae95,578018.0,2.0,cod,none,3719.06,0.0,0.0,3719.06,0,PLACED,0.0,2025-07-23,2.0,value,578018.0,D3c9e36b735,normal,2025-09-12 07:11:50,U001128,referral,mobile,D3c9e36b735,IP65ab22ae95,578018.0,0,2,2,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,3,0.15,42,1.0,1,0,1,0,0.0,0,-0.1460887550910808,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000000997,S000022199,U000936,2025-09-12 10:38:29,search,web,D8ca207cc5b,IPc8e5600fe6,575438.0,3.0,card,none,4454.87,0.0,0.0,4454.87,0,PLACED,0.0,2025-07-30,3.0,premium,575438.0,D8ca207cc5b,normal,2025-09-12 10:23:32,U000936,search,web,D8ca207cc5b,IPc8e5600fe6,575438.0,0,3,3,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,38,1.0,1,0,1,0,0.0,0,-0.6169195430679828,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000990,S000022098,U001341,2025-09-12 11:39:19,paid_social,web,Dac05f40c86,IP9881a2ec76,571541.0,2.0,card,flash40,9622.3,500.0,0.0,9122.3,0,PLACED,5.196262847759892,2025-06-26,2.0,value,571541.0,Dac05f40c86,normal,2025-09-12 11:37:36,U001341,paid_social,web,Dac05f40c86,IP9881a2ec76,571541.0,0,4,4,electronics,1,0,0,0.0,1.0,7642.81,0.0,0.0,,0,1,0,9999,0,0,1,0,2,0.1,38,1.0,2,0,1,0,0.0,0,-0.2122457353717715,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000987,S000022052,U002003,2025-09-12 12:29:53,paid_social,web,D4e96823c10,IP00133b9ab7,568375.0,2.0,card,none,153.94,0.0,89.92,243.86,0,PLACED,0.0,2025-07-06,2.0,premium,568375.0,D4e96823c10,card_tester,2025-09-12 12:20:33,U002003,paid_social,web,D4e96823c10,IP00133b9ab7,568375.0,0,1,1,grocery,7,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,124,1.0,0,0,0,0,0.0,0,-0.6785408490456264,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000985,S000021990,U001557,2025-09-12 13:08:44,search,mobile,D8808d02c71,IP4365791ecc,577899.0,1.0,card,shipfree,7707.11,80.0,0.0,7627.11,0,PLACED,1.0380025716513712,2025-05-29,1.0,value,577899.0,D8808d02c71,normal,2025-09-12 13:03:41,U001557,search,mobile,D8808d02c71,IP4365791ecc,577899.0,0,2,2,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,1,0,6,0.3,54,1.0,2,0,1,0,0.0,0,-0.34188115154926063,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000994,S000022176,U002476,2025-09-12 16:53:38,organic,mobile,Dc9d827afde,IP384534cc2a,574360.0,3.0,upi,none,903.97,0.0,0.0,903.97,0,PLACED,0.0,2025-09-03,3.0,regular,574360.0,Dc9d827afde,normal,2025-09-12 16:43:25,U002476,organic,mobile,Dc9d827afde,IP384534cc2a,574360.0,0,1,1,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,47,1.0,0,0,0,0,0.0,0,-0.94485679559055,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000996,S000022195,U002599,2025-09-12 18:23:08,paid_social,web,D4e6cbbd479,IP8779c98ab4,575661.0,3.0,upi,cpn014,1000.58,120.0,0.0,880.58,0,PLACED,11.993044034460013,2025-07-11,3.0,value,575661.0,D4e6cbbd479,rto_prone,2025-09-12 18:22:08,U002599,paid_social,web,D4e6cbbd479,IP8779c98ab4,575661.0,0,1,1,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,3,0.15,51,1.0,1,0,1,0,0.0,0,-0.949031647221679,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000991,S000022131,U001064,2025-09-12 19:08:16,organic,web,D2044318248,IPb9f5947ea0,572163.0,2.0,card,flat150,6163.91,150.0,0.0,6013.91,0,PLACED,2.433520281769202,2025-07-13,2.0,regular,572163.0,D2044318248,normal,2025-09-12 18:58:04,U001064,organic,web,D2044318248,IPb9f5947ea0,572163.0,0,3,3,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,2,0.1,61,1.0,1,0,1,0,0.0,0,-0.012858767834754783,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000000995,S000022180,U002829,2025-09-12 21:48:26,referral,mobile,Defddd88ae2,IPdf8743a7f7,563967.0,2.0,upi,none,3998.2,0.0,0.0,3998.2,0,PLACED,0.0,2025-07-03,2.0,premium,563967.0,Defddd88ae2,normal,2025-09-12 21:45:12,U002829,referral,mobile,Defddd88ae2,IPdf8743a7f7,563967.0,0,2,2,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,168,1.0,0,0,0,0,0.0,0,-0.25030336948354875,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001005,S000022413,U000556,2025-09-12 23:57:46,search,mobile,D92cacc551a,IP265516f99b,579501.0,2.0,card,none,27374.52,0.0,0.0,27374.52,0,PLACED,0.0,2025-09-08,2.0,regular,579501.0,D92cacc551a,normal,2025-09-12 23:49:09,U000556,search,mobile,D92cacc551a,IP265516f99b,579501.0,0,4,4,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,40,1.0,0,0,0,0,0.0,0,1.3702515632077343,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001008,S000022535,U001122,2025-09-13 00:38:25,organic,mobile,D90f1bba66a,IP41efd79b61,576074.0,1.0,cod,none,1533.35,0.0,0.0,1533.35,0,PLACED,0.0,2025-09-08,1.0,value,576074.0,D90f1bba66a,normal,2025-09-13 00:34:24,U001122,organic,mobile,D90f1bba66a,IP41efd79b61,576074.0,0,2,2,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,62,1.0,0,0,0,0,0.0,0,-0.31394579287006324,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000001007,S000022514,U001461,2025-09-13 00:40:09,email,mobile,Da67554de09,IP84c8153eba,569539.0,3.0,wallet,none,466.18,0.0,51.16,517.34,0,PLACED,0.0,2025-06-08,3.0,regular,569539.0,Da67554de09,high_refunder,2025-09-13 00:32:05,U001461,email,mobile,Da67554de09,IP84c8153eba,569539.0,0,1,1,books,4,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,138,1.0,0,0,0,0,0.0,0,-0.7487272788313185,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001027,S000022821,U000590,2025-09-13 01:40:05,search,mobile,D1c37d756fb,IPaa9274cbc5,565894.0,3.0,cod,none,2560.68,0.0,0.0,2560.68,0,PLACED,0.0,2025-06-19,3.0,value,565894.0,D1c37d756fb,normal,2025-09-13 01:36:28,U000590,search,mobile,D1c37d756fb,IPaa9274cbc5,565894.0,0,1,1,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,127,1.0,0,0,0,0,0.0,0,-0.6491527149660339,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000001023,S000022787,U000864,2025-09-13 03:09:01,paid_social,mobile,D38058fe878,IP92ba1514ef,577965.0,2.0,card,none,1111.22,0.0,0.0,1111.22,0,PLACED,0.0,2025-08-27,2.0,premium,577965.0,D38058fe878,normal,2025-09-13 02:56:08,U000864,paid_social,mobile,D38058fe878,IP92ba1514ef,577965.0,0,2,2,electronics,3,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,1,0,3,0.15,43,1.0,0,0,0,0,0.0,0,-0.90681946167489,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001033,S000023052,U001825,2025-09-13 03:13:39,search,web,Dd2cbb7d54e,IP600e1d764d,578796.0,2.0,card,none,2081.69,0.0,0.0,2081.69,0,PLACED,0.0,2025-08-14,2.0,regular,578796.0,Dd2cbb7d54e,normal,2025-09-13 03:05:17,U001825,search,web,Dd2cbb7d54e,IP600e1d764d,578796.0,0,1,1,sports,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,52,1.0,0,0,0,0,0.0,0,-0.49782833464221254,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001029,S000022882,U002342,2025-09-13 03:41:21,organic,web,D2ec114856b,IPb994a416e3,563966.0,2.0,cod,none,15240.94,0.0,0.0,15240.94,0,PLACED,0.0,2025-08-17,2.0,premium,563966.0,D2ec114856b,normal,2025-09-13 03:26:22,U002342,organic,web,D2ec114856b,IPb994a416e3,563966.0,0,4,4,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,132,1.0,0,0,0,0,0.0,0,0.31825035063751994,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000001032,S000023046,U000588,2025-09-13 04:17:10,organic,mobile,Df17852fd81,IPaa700cfa37,575139.0,2.0,cod,none,6599.01,0.0,0.0,6599.01,0,PLACED,0.0,2025-07-11,2.0,premium,575139.0,Df17852fd81,coupon_abuser,2025-09-13 04:12:08,U000588,organic,mobile,Df17852fd81,IPaa700cfa37,575139.0,0,1,1,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,63,1.0,1,0,1,0,0.0,0,-0.431019101490122,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000001020,S000022776,U001719,2025-09-13 04:53:39,referral,web,Da87894b00a,IP83bad5d149,575661.0,2.0,netbanking,none,1745.88,0.0,0.0,1745.88,0,PLACED,0.0,2025-09-05,2.0,value,575661.0,Da87894b00a,card_tester,2025-09-13 04:51:33,U001719,referral,web,Da87894b00a,IP83bad5d149,575661.0,0,1,1,fashion,5,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,51,1.0,0,0,0,0,0.0,0,-0.7099837351100599,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001011,S000022593,U002631,2025-09-13 05:52:26,search,mobile,De5ffad0041,IPa45e26ff9d,574441.0,2.0,upi,none,3108.8,0.0,0.0,3108.8,0,PLACED,0.0,2025-07-21,2.0,value,574441.0,De5ffad0041,normal,2025-09-13 05:43:15,U002631,search,mobile,De5ffad0041,IPa45e26ff9d,574441.0,0,2,2,books,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,39,1.0,0,0,0,0,0.0,0,-0.26095394801791927,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001018,S000022729,,2025-09-13 07:19:28,search,web,D_G_8d5ed468b0,IP12638772eb,566643.0,,upi,none,1988.11,0.0,0.0,1988.11,0,PLACED,0.0,,,,,,,2025-09-13 07:12:44,,search,web,D_G_8d5ed468b0,IP12638772eb,566643.0,0,3,3,beauty,1,0,0,0.0,1.0,1858.26,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,-0.6124144106750119,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001028,S000022863,U001235,2025-09-13 08:07:59,referral,web,Db3d412a7a6,IP41cc613579,569539.0,2.0,card,none,1968.33,0.0,0.0,1968.33,0,PLACED,0.0,2025-07-10,2.0,value,569539.0,Db3d412a7a6,normal,2025-09-13 07:54:42,U001235,referral,web,Db3d412a7a6,IP41cc613579,569539.0,0,3,3,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,138,1.0,0,0,0,0,0.0,0,-0.19095797789263302,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001017,S000022707,U001580,2025-09-13 08:10:26,search,mobile,D12137ff5fa,IPea9dbda1ae,573828.0,1.0,wallet,none,1260.1,0.0,0.0,1260.1,0,PLACED,0.0,2025-07-07,1.0,regular,573828.0,D12137ff5fa,normal,2025-09-13 07:58:32,U001580,search,mobile,D12137ff5fa,IPea9dbda1ae,573828.0,0,1,1,home,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,2,0.1,52,1.0,0,0,0,0,0.0,0,-0.881291600575847,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001019,S000022747,,2025-09-13 09:57:39,organic,web,D_G_380400e382,IPe4a8be58fd,569683.0,,upi,none,5944.81,0.0,0.0,5944.81,0,PLACED,0.0,,,,,,,2025-09-13 09:44:44,,organic,web,D_G_380400e382,IPe4a8be58fd,569683.0,0,2,2,beauty,1,0,0,0.0,1.0,5582.13,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,-0.023149714955888828,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001015,S000022674,U002268,2025-09-13 10:16:39,email,web,D8bffc40efe,IPb4811be771,577742.0,2.0,upi,flash40,15224.3,500.0,0.0,14724.3,0,PLACED,3.284223248359531,2025-06-05,2.0,premium,577742.0,D8bffc40efe,normal,2025-09-13 10:05:37,U002268,email,web,D8bffc40efe,IPb4811be771,577742.0,0,4,4,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,2,0.1,59,1.0,1,0,1,0,0.0,0,1.2843650077724158,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001014,S000022640,U001548,2025-09-13 10:52:55,organic,web,Dd033aeefd5,IP5d575fbf14,575139.0,3.0,card,none,218.32,0.0,51.33,269.65,0,PLACED,0.0,2025-07-05,3.0,regular,575139.0,Dd033aeefd5,normal,2025-09-13 10:49:18,U001548,organic,web,Dd033aeefd5,IP5d575fbf14,575139.0,0,1,1,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,1,0,8,0.4,63,1.0,0,0,0,0,0.0,0,-0.795348325001883,0,11,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001013,S000022625,U001960,2025-09-13 12:32:32,search,web,Da8ff96a6a5,IPf4a6ca28a5,571561.0,2.0,card,cpn008,5215.6,150.0,0.0,5065.6,0,PLACED,2.8759874223483393,2025-08-17,2.0,premium,571561.0,Da8ff96a6a5,normal,2025-09-13 12:22:13,U001960,search,web,Da8ff96a6a5,IPf4a6ca28a5,571561.0,0,3,3,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,4,0.2,28,1.0,1,0,1,0,0.0,0,0.1073615396746014,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001016,S000022703,U002270,2025-09-13 12:40:53,paid_social,web,Df57a3a2377,IP945c21be30,569190.0,2.0,upi,cpn013,1848.87,184.89,0.0,1663.98,0,PLACED,10.000162261273102,2025-07-19,2.0,regular,569190.0,Df57a3a2377,normal,2025-09-13 12:29:35,U002270,paid_social,web,Df57a3a2377,IP945c21be30,569190.0,0,2,2,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,1,0.05,95,1.0,1,0,1,0,0.0,0,-0.6606865480176052,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001022,S000022786,U000507,2025-09-13 12:58:24,organic,mobile,D4b8cb4d52a,IPcd44443a68,579609.0,2.0,netbanking,flat150,2101.12,150.0,0.0,1951.12,0,PLACED,7.139049649710631,2025-08-31,2.0,premium,579609.0,D4b8cb4d52a,normal,2025-09-13 12:46:04,U000507,organic,mobile,D4b8cb4d52a,IPcd44443a68,579609.0,0,3,3,grocery,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,1,0.05,47,1.0,1,0,1,0,0.0,0,-0.1958239954009359,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001031,S000023031,U002770,2025-09-13 13:33:05,email,mobile,D868a78ee40,IP49b1c04b34,577742.0,2.0,card,none,5545.42,0.0,0.0,5545.42,0,PLACED,0.0,2025-06-29,2.0,regular,577742.0,D868a78ee40,normal,2025-09-13 13:26:03,U002770,email,mobile,D868a78ee40,IP49b1c04b34,577742.0,0,1,1,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,1,0,4,0.2,59,1.0,0,0,0,0,0.0,0,0.06547176695561203,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001009,S000022581,U001736,2025-09-13 13:33:32,email,mobile,Db59a019a63,IP0110dcbc36,579260.0,1.0,cod,cpn014,2311.38,120.0,0.0,2191.38,0,PLACED,5.191703657555227,2025-06-03,1.0,regular,579260.0,Db59a019a63,normal,2025-09-13 13:30:02,U001736,email,mobile,Db59a019a63,IP0110dcbc36,579260.0,0,1,1,beauty,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,1,9999,0,0,0,0,7,0.35,64,1.0,1,0,1,0,0.0,0,-0.5821417504534064,0,17,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000001026,S000022816,U000452,2025-09-13 14:51:49,organic,web,D88998ad284,IP9a66744c8b,575692.0,2.0,cod,none,10907.37,0.0,0.0,10907.37,0,PLACED,0.0,2025-07-10,2.0,regular,575692.0,D88998ad284,normal,2025-09-13 14:44:17,U000452,organic,web,D88998ad284,IP9a66744c8b,575692.0,0,2,2,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,1,0,7,0.35,45,1.0,1,0,1,0,0.0,0,0.8406374672069741,0,17,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000001010,S000022592,U002813,2025-09-13 16:39:39,referral,web,D43cadbf8dd,IPbf4313356d,574441.0,2.0,card,none,2832.29,0.0,0.0,2832.29,0,PLACED,0.0,2025-08-09,2.0,premium,574441.0,D43cadbf8dd,normal,2025-09-13 16:33:36,U002813,referral,web,D43cadbf8dd,IPbf4313356d,574441.0,0,3,3,beauty,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,39,1.0,0,0,0,0,0.0,0,-0.48669209894246473,0,8,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001025,S000022800,U002007,2025-09-13 17:33:08,search,web,D0ba2b024ad,IP74119535e6,578963.0,1.0,card,none,31271.7,0.0,0.0,31271.7,0,PLACED,0.0,2025-06-25,1.0,value,578963.0,D0ba2b024ad,normal,2025-09-13 17:28:13,U002007,search,web,D0ba2b024ad,IP74119535e6,578963.0,0,4,4,electronics,3,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,61,1.0,0,0,0,0,0.0,0,1.7081434372963702,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001024,S000022799,U002052,2025-09-13 18:47:40,referral,mobile,Dc9b476352f,IP471380127b,578418.0,2.0,upi,cpn014,8172.43,120.0,0.0,8052.43,0,PLACED,1.468351518459014,2025-07-09,2.0,regular,578418.0,Dc9b476352f,normal,2025-09-13 18:37:27,U002052,referral,mobile,Dc9b476352f,IP471380127b,578418.0,0,3,3,home,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,4,0.2,51,1.0,1,0,1,0,0.0,0,0.33106282352271027,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001006,S000022500,,2025-09-13 18:57:06,search,web,D_G_ff6b7baddc,IPe7b05109db,566331.0,,upi,none,3531.38,0.0,0.0,3531.38,0,PLACED,0.0,,,,,,,2025-09-13 18:43:55,,search,web,D_G_ff6b7baddc,IPe7b05109db,566331.0,0,1,1,electronics,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,1,0.05,1,0.05,0,0,0,0,0.0,0,-0.6969876350735135,0,1,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001021,S000022783,U001461,2025-09-13 19:27:09,referral,web,Da67554de09,IP718bd95f2a,569539.0,3.0,cod,none,794.42,0.0,0.0,794.42,0,PLACED,0.0,2025-06-08,3.0,regular,569539.0,Da67554de09,high_refunder,2025-09-13 19:18:55,U001461,referral,web,Da67554de09,IP718bd95f2a,569539.0,0,1,1,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,138,1.0,0,0,0,0,0.0,0,-0.9041690554371005,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000001030,S000022975,U003154,2025-09-13 19:35:54,Organic,mobile,Dd8183f25e0,IP1a4bf971f7,578600.0,2.0,wallet,none,376.7,0.0,53.55,430.25,0,PLACED,0.0,2025-05-25,2.0,value,578600.0,Dd8183f25e0,coupon_abuser,2025-09-13 19:25:27,U003154,Organic,mobile,Dd8183f25e0,IP1a4bf971f7,578600.0,0,1,1,fashion,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,0,9999,0,0,0,0,3,0.15,55,1.0,1,0,1,0,0.0,0,-0.9784932184113699,0,9,Low,PINCODE_REUSE,DEVICE_REUSE,
O000001034,S000023126,U001632,2025-09-13 21:11:46,paid_social,web,D2c60d4ce87,IPfaf87e658d,565894.0,2.0,upi,cpn014,20704.34,120.0,0.0,20584.34,0,PLACED,0.5795886273119549,2025-07-27,2.0,premium,565894.0,D2c60d4ce87,normal,2025-09-13 21:06:19,U001632,paid_social,web,D2c60d4ce87,IPfaf87e658d,565894.0,0,4,4,home,2,0,0,0.0,0.0,0.0,0.0,0.0,,0,1,0,9999,0,0,0,0,1,0.05,127,1.0,1,0,1,0,0.0,0,2.5678676505710056,1,16,Low,PINCODE_REUSE,VALUE_OUTLIER,DEVICE_REUSE
O000001012,S000022605,U000154,2025-09-13 21:34:32,paid_social,web,D02386056a0,IP644bfd5003,572276.0,2.0,cod,none,1756.19,150.0,0.0,1606.19,0,PLACED,8.541217066490528,2025-07-22,2.0,value,572276.0,D02386056a0,normal,2025-09-13 21:23:53,U000154,paid_social,web,D02386056a0,IP644bfd5003,572276.0,0,2,2,books,1,0,0,0.0,0.0,0.0,0.0,0.0,,0,0,1,9999,0,0,0,0,2,0.1,35,1.0,0,0,0,0,0.0,0,-0.5437802639222827,0,15,Low,PINCODE_REUSE,COD_ORDER,DEVICE_REUSE
O000001035,S000023129,U001457,2025-09-13 21:47:37,search,mobile,D1f8dead45f,IP0116a46af3,575692.0,1.0,card,none,11405.63,0.0,0.0,11405.63,0,PLACED,0.0,2025-08-16,1.0,regular,575692.0,D1f8dead45f,normal,2025-09-13 21:38:02,U001457,search,mobile,D1f8dead45f,IP0116a46af3,575692.0,0,4,4,beauty,1,0,0,0.0,1.0,11405.63,0.0,0.0,,0,0,0,9999,0,0,1,0,4,0.2,45,1.0,1,0,1,0,0.0,0,0.7901210499939179,0,10,Low,PINCODE_REUSE,DEVICE_REUSE,
